Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	32	2	32	0	2
1.2	31	6	31	0	6
1.8	30	8	30	0	8
2.4	30	8	30	0	8
3	30	8	30	0	8
3.6	30	8	30	0	8
4.2	30	8	30	0	8
4.8	29	10	29	0	10
5.4	27	14	27	0	14
6	28	16	28	0	16
6.6	30	16	30	0	16
7.2	27	22	27	0	22
7.8	26	26	26	0	26
8.4	26	28	26	0	28
9	25	30	25	0	30
9.6	26	32	26	0	32
10.2	25	34	25	0	34
10.8	27	34	27	0	34
11.4	27	34	27	0	34
12	27	34	27	0	34
12.6	29	34	29	0	34
13.2	28	36	28	0	36
13.8	30	36	30	0	36
14.4	31	36	31	0	36
15	31	36	31	0	36
15.6	32	36	32	0	36
16.2	32	36	32	0	36
16.8	33	36	33	0	36
17.4	34	36	34	0	36
18	35	36	35	0	36
18.6	35	36	35	0	36
19.2	35	36	35	0	36
19.8	36	36	36	0	36
20.4	38	36	38	0	36
21	40	36	40	0	36
21.6	42	36	42	0	36
22.2	42	38	42	0	38
22.8	42	38	42	0	38
23.4	44	38	44	0	38
24	44	40	44	0	40
24.6	45	40	45	0	40
25.2	46	40	46	0	40
25.8	44	44	44	0	44
26.4	44	44	44	0	44
27	45	44	45	0	44
27.6	43	48	43	0	48
28.2	46	48	46	0	48
28.8	47	48	47	0	48
29.4	48	48	48	0	48
30	48	48	48	0	48
30.6	48	48	48	0	48
31.2	47	50	47	0	50
31.8	47	49	47	0	49
32.4	47	49	47	0	49
33	49	49	49	0	49
33.6	48	51	48	0	51
34.2	50	53	50	0	53
34.8	50	55	50	0	55
35.4	51	57	51	0	57
36	52	56	52	0	56
36.6	51	58	51	0	58
37.2	51	60	51	0	60
37.8	52	60	52	0	60
38.4	53	60	53	0	60
39	54	60	54	0	60
39.6	53	62	53	0	62
40.2	52	66	52	0	66
40.8	53	66	53	0	66
41.4	53	66	53	0	66
42	53	68	53	0	68
42.6	52	69	52	0	69
43.2	53	69	53	0	69
43.8	53	71	53	0	71
44.4	55	73	55	0	73
45	57	72	57	0	72
45.6	58	72	58	0	72
46.2	60	72	60	0	72
46.8	61	72	61	0	72
47.4	60	74	60	0	74
48	60	74	60	0	74
48.6	62	73	62	0	73
49.2	62	73	62	0	73
49.8	62	73	62	0	73
50.4	63	75	63	0	75
51	62	76	62	0	76
51.6	62	78	62	0	78
52.2	60	82	60	0	82
52.8	60	82	60	0	82
53.4	62	81	62	0	81
54	61	83	61	0	83
54.6	63	85	63	0	85
55.2	63	84	63	0	84
55.8	65	83	65	0	83
56.4	66	82	66	0	82
57	65	84	65	0	84
57.6	65	83	65	0	83
58.2	67	82	67	0	82
58.8	70	82	70	0	82
59.4	72	82	72	0	82
60	71	83	71	0	83
60.6	72	83	72	0	83
61.2	72	83	72	0	83
61.8	73	82	73	0	82
62.4	74	82	74	0	82
63	75	81	75	0	81
63.6	79	81	79	0	81
64.2	80	80	80	0	80
64.8	79	81	79	0	81
65.4	79	80	79	0	80
66	79	79	79	0	79
66.6	79	78	79	0	78
67.2	79	82	79	0	82
67.8	79	82	79	0	82
68.4	78	84	78	0	84
69	78	83	78	0	83
69.6	78	82	78	0	82
70.2	79	83	79	0	83
70.8	78	84	78	0	84
71.4	79	84	79	0	84
72	81	83	81	0	83
72.6	81	86	81	0	86
73.2	83	85	83	0	85
73.8	84	84	84	0	84
74.4	83	86	83	0	86
75	83	86	83	0	86
75.6	85	84	85	0	84
76.2	84	85	84	0	85
76.8	85	84	85	0	84
77.4	85	83	85	0	83
78	83	87	83	0	87
78.6	84	87	84	0	87
79.2	85	87	85	0	87
79.8	85	87	85	0	87
80.4	86	89	86	0	89
81	86	89	86	0	89
81.6	86	91	86	0	91
82.2	85	92	85	0	92
82.8	86	91	86	0	91
83.4	85	93	85	0	93
84	85	96	85	0	96
84.6	88	96	88	0	96
85.2	91	95	91	0	95
85.8	91	94	91	0	94
86.4	91	92	91	0	92
87	91	91	91	0	91
87.6	92	90	92	0	90
88.2	94	92	94	0	92
88.8	93	93	93	0	93
89.4	94	94	94	0	94
90	95	92	95	0	92
90.6	95	90	95	0	90
91.2	95	91	95	0	91
91.8	93	94	93	0	94
92.4	93	94	93	0	94
93	91	97	91	0	97
93.6	92	96	92	0	96
94.2	93	94	93	0	94
94.8	94	93	94	0	93
95.4	96	95	96	0	95
96	97	95	97	0	95
96.6	96	100	96	0	100
97.2	97	98	97	0	98
97.8	99	99	99	0	99
98.4	98	99	98	0	99
99	98	98	98	0	98
99.6	98	96	98	0	96
100.2	100	95	100	0	95
100.8	101	94	101	0	94
101.4	100	94	100	0	94
102	99	95	99	0	95
102.6	99	95	99	0	95
103.2	101	95	101	0	95
103.8	102	94	102	0	94
104.4	102	92	102	0	92
105	101	94	101	0	94
105.6	101	97	101	0	97
106.2	98	103	98	0	103
106.8	99	100	99	0	100
107.4	101	99	101	0	99
108	101	102	101	0	102
108.6	101	100	101	0	100
109.2	101	99	101	0	99
109.8	101	101	101	0	101
110.4	102	100	102	0	100
111	101	101	101	0	101
111.6	100	102	100	0	102
112.2	101	103	101	0	103
112.8	103	102	103	0	102
113.4	104	101	104	0	101
114	104	97	104	0	97
114.6	102	100	102	0	100
115.2	103	99	103	0	99
115.8	104	99	104	0	99
116.4	104	100	104	0	100
117	105	98	105	0	98
117.6	107	97	107	0	97
118.2	106	97	106	0	97
118.8	106	97	106	0	97
119.4	108	96	108	0	96
120	109	97	109	0	97
120.6	110	97	110	0	97
121.2	112	96	112	0	96
121.8	113	94	113	0	94
122.4	113	94	113	0	94
123	112	95	112	0	95
123.6	112	94	112	0	94
124.2	112	94	112	0	94
124.8	112	95	112	0	95
125.4	114	94	114	0	94
126	112	97	112	0	97
126.6	112	99	112	0	99
127.2	111	99	111	0	99
127.8	110	100	110	0	100
128.4	109	103	109	0	103
129	109	105	109	0	105
129.6	110	104	110	0	104
130.2	111	102	111	0	102
130.8	113	100	113	0	100
131.4	113	100	113	0	100
132	114	99	114	0	99
132.6	114	98	114	0	98
133.2	114	99	114	0	99
133.8	114	96	114	0	96
134.4	112	102	112	0	102
135	111	103	111	0	103
135.6	112	100	112	0	100
