Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	30	2	30	0	2
1.2	31	2	31	0	2
1.8	31	4	31	0	4
2.4	30	6	30	0	6
3	29	10	29	0	10
3.6	28	14	28	0	14
4.2	25	20	25	0	20
4.8	25	22	25	0	22
5.4	26	22	26	0	22
6	23	28	23	0	28
6.6	24	32	24	0	32
7.2	24	32	24	0	32
7.8	24	34	24	0	34
8.4	24	36	24	0	36
9	25	36	25	0	36
9.6	25	36	25	0	36
10.2	25	36	25	0	36
10.8	25	36	25	0	36
11.4	25	38	25	0	38
12	26	38	26	0	38
12.6	27	38	27	0	38
13.2	28	38	28	0	38
13.8	28	38	28	0	38
14.4	29	38	29	0	38
15	29	38	29	0	38
15.6	31	40	31	0	40
16.2	32	40	32	0	40
16.8	33	40	33	0	40
17.4	33	40	33	0	40
18	33	40	33	0	40
18.6	33	40	33	0	40
19.2	35	40	35	0	40
19.8	36	40	36	0	40
20.4	38	40	38	0	40
21	38	40	38	0	40
21.6	39	42	39	0	42
22.2	42	42	42	0	42
22.8	41	43	41	0	43
23.4	41	45	41	0	45
24	41	45	41	0	45
24.6	41	45	41	0	45
25.2	44	45	44	0	45
25.8	44	47	44	0	47
26.4	44	49	44	0	49
27	46	49	46	0	49
27.6	46	49	46	0	49
28.2	46	51	46	0	51
28.8	45	52	45	0	52
29.4	46	52	46	0	52
30	47	52	47	0	52
30.6	46	54	46	0	54
31.2	46	54	46	0	54
31.8	47	53	47	0	53
32.4	45	57	45	0	57
33	45	59	45	0	59
33.6	46	59	46	0	59
34.2	46	61	46	0	61
34.8	48	61	48	0	61
35.4	48	61	48	0	61
36	49	61	49	0	61
36.6	50	61	50	0	61
37.2	52	60	52	0	60
37.8	54	60	54	0	60
38.4	55	60	55	0	60
39	56	60	56	0	60
39.6	57	60	57	0	60
40.2	57	60	57	0	60
40.8	56	62	56	0	62
41.4	54	65	54	0	65
42	55	65	55	0	65
42.6	57	64	57	0	64
43.2	59	64	59	0	64
43.8	60	64	60	0	64
44.4	62	64	62	0	64
45	62	63	62	0	63
45.6	62	63	62	0	63
46.2	63	62	63	0	62
46.8	64	62	64	0	62
47.4	64	63	64	0	63
48	65	63	65	0	63
48.6	65	65	65	0	65
49.2	66	64	66	0	64
49.8	66	64	66	0	64
50.4	68	64	68	0	64
51	70	64	70	0	64
51.6	70	63	70	0	63
52.2	69	65	69	0	65
52.8	71	65	71	0	65
53.4	70	67	70	0	67
54	69	69	69	0	69
54.6	69	71	69	0	71
55.2	69	71	69	0	71
55.8	71	74	71	0	74
56.4	70	76	70	0	76
57	71	76	71	0	76
57.6	72	76	72	0	76
58.2	72	78	72	0	78
58.8	72	78	72	0	78
59.4	72	77	72	0	77
60	74	77	74	0	77
60.6	75	77	75	0	77
61.2	73	81	73	0	81
61.8	73	80	73	0	80
62.4	74	80	74	0	80
63	76	78	76	0	78
63.6	77	77	77	0	77
64.2	78	77	78	0	77
64.8	78	77	78	0	77
65.4	80	77	80	0	77
66	80	76	80	0	76
66.6	80	76	80	0	76
67.2	81	75	81	0	75
67.8	83	74	83	0	74
68.4	84	74	84	0	74
69	83	77	83	0	77
69.6	84	78	84	0	78
70.2	83	80	83	0	80
70.8	83	79	83	0	79
71.4	83	81	83	0	81
72	84	85	84	0	85
72.6	84	86	84	0	86
73.2	84	88	84	0	88
73.8	85	85	85	0	85
74.4	83	88	83	0	88
75	85	88	85	0	88
75.6	84	90	84	0	90
76.2	84	90	84	0	90
76.8	85	89	85	0	89
77.4	87	89	87	0	89
78	85	93	85	0	93
78.6	84	94	84	0	94
79.2	83	96	83	0	96
79.8	83	94	83	0	94
80.4	83	93	83	0	93
81	82	94	82	0	94
81.6	84	93	84	0	93
82.2	83	94	83	0	94
82.8	85	95	85	0	95
83.4	84	97	84	0	97
84	83	97	83	0	97
84.6	81	101	81	0	101
85.2	82	99	82	0	99
85.8	86	98	86	0	98
86.4	86	95	86	0	95
87	85	98	85	0	98
87.6	85	100	85	0	100
88.2	85	100	85	0	100
88.8	87	100	87	0	100
89.4	87	98	87	0	98
90	87	99	87	0	99
90.6	86	101	86	0	101
91.2	84	105	84	0	105
91.8	84	104	84	0	104
92.4	85	104	85	0	104
93	84	107	84	0	107
93.6	84	107	84	0	107
94.2	85	105	85	0	105
94.8	86	104	86	0	104
95.4	87	107	87	0	107
96	86	107	86	0	107
96.6	86	107	86	0	107
97.2	87	107	87	0	107
97.8	90	105	90	0	105
98.4	90	103	90	0	103
99	88	106	88	0	106
99.6	88	104	88	0	104
100.2	88	103	88	0	103
100.8	89	101	89	0	101
101.4	89	102	89	0	102
102	89	102	89	0	102
102.6	90	102	90	0	102
103.2	92	100	92	0	100
103.8	93	100	93	0	100
104.4	93	98	93	0	98
105	93	97	93	0	97
105.6	92	97	92	0	97
106.2	95	98	95	0	98
106.8	95	97	95	0	97
107.4	96	96	96	0	96
108	98	95	98	0	95
108.6	98	95	98	0	95
109.2	98	95	98	0	95
109.8	97	96	97	0	96
110.4	97	99	97	0	99
111	97	100	97	0	100
111.6	97	100	97	0	100
112.2	100	96	100	0	96
112.8	101	95	101	0	95
113.4	101	97	101	0	97
114	101	97	101	0	97
114.6	100	99	100	0	99
115.2	99	100	99	0	100
115.8	101	98	101	0	98
116.4	99	101	99	0	101
117	98	103	98	0	103
117.6	97	103	97	0	103
118.2	98	105	98	0	105
118.8	99	104	99	0	104
119.4	97	108	97	0	108
120	99	107	99	0	107
120.6	100	107	100	0	107
121.2	100	106	100	0	106
121.8	99	107	99	0	107
122.4	96	113	96	0	113
123	95	115	95	0	115
123.6	95	112	95	0	112
124.2	94	112	94	0	112
124.8	96	111	96	0	111
125.4	95	115	97	0	113
126	95	114	95	0	114
126.6	95	112	95	0	112
127.2	95	111	95	0	111
127.8	96	108	96	0	108
128.4	96	109	96	0	109
129	97	110	97	0	110
129.6	98	108	98	0	108
130.2	97	110	97	0	110
130.8	97	109	97	0	109
131.4	97	108	97	0	108
132	98	107	98	0	107
132.6	98	105	98	0	105
133.2	96	109	96	0	109
133.8	97	107	97	0	107
134.4	99	106	99	0	106
135	99	105	99	0	105
135.6	100	107	100	0	107
136.2	100	105	100	0	105
136.8	100	105	100	0	105
137.4	99	107	99	0	107
138	100	111	100	0	111
138.6	102	108	102	0	108
139.2	101	108	101	0	108
139.8	101	106	101	0	106
140.4	99	108	99	0	108
141	100	106	100	0	106
141.6	100	106	100	0	106
142.2	102	103	102	0	103
142.8	101	106	101	0	106
143.4	100	108	100	0	108
144	101	107	101	0	107
144.6	102	107	102	0	107
145.2	101	110	101	0	110
145.8	100	112	100	0	112
146.4	102	113	102	0	113
147	103	111	103	0	111
147.6	103	109	103	0	109
148.2	102	108	102	0	108
148.8	102	106	102	0	106
149.4	104	106	104	0	106
150	103	108	103	0	108
150.6	103	107	103	0	107
151.2	105	106	105	0	106
151.8	105	105	105	0	105
152.4	106	104	106	0	104
153	104	107	104	0	107
153.6	104	108	104	0	108
154.2	104	110	104	0	110
154.8	104	109	104	0	109
155.4	104	108	104	0	108
156	105	106	105	0	106
156.6	106	104	106	0	104
157.2	105	104	105	0	104
157.8	106	105	106	0	105
158.4	106	105	106	0	105
159	106	102	106	0	102
159.6	107	100	107	0	100
160.2	107	100	107	0	100
160.8	108	100	108	0	100
161.4	109	99	109	0	99
162	109	98	109	0	98
162.6	109	100	109	0	100
163.2	111	97	111	0	97
163.8	110	100	110	0	100
164.4	111	98	111	0	98
165	109	101	109	0	101
165.6	109	97	109	0	97
166.2	107	100	107	0	100
166.8	106	101	106	0	101
167.4	104	105	104	0	105
168	106	104	106	0	104
168.6	107	104	107	0	104
169.2	108	106	108	0	106
169.8	106	107	106	0	107
170.4	107	106	107	0	106
171	107	107	107	0	107
171.6	109	106	109	0	106
172.2	108	106	108	0	106
172.8	110	106	110	0	106
173.4	111	104	111	0	104
174	110	105	110	0	105
174.6	109	106	109	0	106
175.2	108	105	108	0	105
175.8	107	108	107	0	108
176.4	107	108	107	0	108
177	107	108	107	0	108
177.6	108	110	108	0	110
178.2	109	110	109	0	110
178.8	110	111	110	0	111
179.4	110	112	110	0	112
180	111	111	111	0	111
180.6	111	112	111	0	112
181.2	110	113	110	0	113
181.8	108	114	108	0	114
182.4	111	114	111	0	114
183	111	112	111	0	112
183.6	110	113	110	0	113
184.2	110	112	110	0	112
184.8	111	110	111	0	110
185.4	110	110	110	0	110
186	112	109	112	0	109
186.6	113	108	113	0	108
187.2	114	110	114	0	110
187.8	114	111	114	0	111
188.4	116	110	116	0	110
189	115	114	115	0	114
189.6	115	111	115	0	111
190.2	115	110	115	0	110
190.8	116	112	116	0	112
191.4	116	111	116	0	111
192	116	110	116	0	110
192.6	117	109	117	0	109
193.2	117	108	117	0	108
193.8	117	108	117	0	108
194.4	119	107	119	0	107
195	118	110	118	0	110
195.6	119	109	119	0	109
196.2	119	107	119	0	107
196.8	119	108	119	0	108
197.4	117	112	117	0	112
198	118	108	118	0	108
198.6	119	109	119	0	109
199.2	119	107	119	0	107
199.8	119	104	119	0	104
200.4	119	103	119	0	103
201	118	102	118	0	102
201.6	118	103	118	0	103
202.2	118	104	118	0	104
202.8	118	104	118	0	104
203.4	120	102	120	0	102
204	115	112	115	0	112
204.6	115	112	115	0	112
205.2	115	113	115	0	113
205.8	117	112	117	0	112
206.4	118	112	118	0	112
207	117	115	117	0	115
207.6	115	117	115	0	117
208.2	115	116	115	0	116
208.8	115	118	115	0	118
209.4	115	116	115	0	116
210	115	117	115	0	117
210.6	115	121	115	0	121
211.2	115	121	115	0	121
211.8	115	121	115	0	121
212.4	115	119	115	0	119
213	116	117	116	0	117
213.6	115	118	115	0	118
214.2	115	118	115	0	118
214.8	113	121	113	0	121
215.4	113	120	113	0	120
216	112	121	112	0	121
216.6	110	123	110	0	123
217.2	111	121	111	0	121
217.8	112	122	112	0	122
218.4	113	121	113	0	121
219	113	119	113	0	119
219.6	113	121	113	0	121
220.2	115	119	115	0	119
220.8	114	119	114	0	119
221.4	113	120	113	0	120
222	112	119	112	0	119
222.6	112	117	112	0	117
223.2	113	117	113	0	117
223.8	114	117	114	0	117
224.4	116	115	116	0	115
225	117	118	117	0	118
225.6	118	118	118	0	118
226.2	118	117	118	0	117
226.8	116	120	116	0	120
227.4	115	121	115	0	121
228	113	123	113	0	123
