Time	 Transit	Diff	WildType	Attached	RV	
0	30	0	30	0	0
0.6	31	0	31	0	0
1.2	31	2	31	0	2
1.8	30	4	30	0	4
2.4	31	4	31	0	4
3	30	6	30	0	6
3.6	29	8	29	0	8
4.2	28	12	28	0	12
4.8	27	14	27	0	14
5.4	28	14	28	0	14
6	27	16	27	0	16
6.6	28	18	28	0	18
7.2	29	18	29	0	18
7.8	29	18	29	0	18
8.4	30	18	30	0	18
9	30	20	30	0	20
9.6	29	24	29	0	24
10.2	32	24	32	0	24
10.8	31	28	31	0	28
11.4	30	30	30	0	30
12	32	30	32	0	30
12.6	32	30	32	0	30
13.2	31	32	31	0	32
13.8	32	32	32	0	32
14.4	32	32	32	0	32
15	32	34	32	0	34
15.6	33	34	33	0	34
16.2	33	36	33	0	36
16.8	32	38	32	0	38
17.4	34	38	34	0	38
18	34	38	34	0	38
18.6	35	38	35	0	38
19.2	35	38	35	0	38
19.8	36	38	36	0	38
20.4	36	38	36	0	38
21	37	38	37	0	38
21.6	36	40	36	0	40
22.2	35	42	35	0	42
22.8	38	42	38	0	42
23.4	39	42	39	0	42
24	39	42	39	0	42
24.6	40	41	40	0	41
25.2	40	43	40	0	43
25.8	40	45	40	0	45
26.4	41	45	41	0	45
27	40	47	40	0	47
27.6	43	47	43	0	47
28.2	43	47	43	0	47
28.8	44	49	44	0	49
29.4	46	49	46	0	49
30	47	49	47	0	49
30.6	47	49	47	0	49
31.2	47	51	47	0	51
31.8	47	53	47	0	53
32.4	49	53	49	0	53
33	50	53	50	0	53
33.6	48	57	48	0	57
34.2	50	59	50	0	59
34.8	51	61	51	0	61
35.4	52	61	52	0	61
36	53	61	53	0	61
36.6	53	60	53	0	60
37.2	53	60	53	0	60
37.8	53	59	53	0	59
38.4	52	61	52	0	61
39	53	61	53	0	61
39.6	55	63	55	0	63
40.2	55	65	55	0	65
40.8	57	64	57	0	64
41.4	58	64	58	0	64
42	58	67	58	0	67
42.6	60	67	60	0	67
43.2	62	66	62	0	66
43.8	63	66	63	0	66
44.4	62	68	62	0	68
45	63	67	63	0	67
45.6	63	67	63	0	67
46.2	63	66	63	0	66
46.8	63	68	63	0	68
47.4	63	69	63	0	69
48	64	69	64	0	69
48.6	63	71	63	0	71
49.2	64	71	64	0	71
49.8	66	71	66	0	71
50.4	69	71	69	0	71
51	68	73	68	0	73
51.6	69	72	69	0	72
52.2	68	76	68	0	76
52.8	72	76	72	0	76
53.4	73	76	73	0	76
54	73	75	73	0	75
54.6	75	74	75	0	74
55.2	75	74	75	0	74
55.8	74	75	74	0	75
56.4	74	75	74	0	75
57	75	75	75	0	75
57.6	75	77	75	0	77
58.2	77	76	77	0	76
58.8	78	75	78	0	75
59.4	80	73	80	0	73
60	80	75	80	0	75
60.6	82	73	82	0	73
61.2	84	72	84	0	72
61.8	84	76	84	0	76
62.4	85	75	85	0	75
63	86	74	86	0	74
63.6	86	74	86	0	74
64.2	85	76	85	0	76
64.8	85	77	85	0	77
65.4	87	77	87	0	77
66	86	78	86	0	78
66.6	85	79	85	0	79
67.2	86	79	86	0	79
67.8	86	81	86	0	81
68.4	87	81	87	0	81
69	90	83	90	0	83
69.6	92	82	92	0	82
70.2	91	83	91	0	83
70.8	91	83	91	0	83
71.4	90	87	90	0	87
72	93	85	93	0	85
72.6	95	85	95	0	85
73.2	95	84	95	0	84
73.8	95	84	95	0	84
74.4	95	82	95	0	82
75	96	81	96	0	81
75.6	96	81	96	0	81
76.2	94	84	94	0	84
76.8	94	84	94	0	84
77.4	96	85	96	0	85
78	96	84	96	0	84
78.6	95	85	95	0	85
79.2	96	83	96	0	83
79.8	99	83	99	0	83
80.4	100	83	100	0	83
81	102	82	102	0	82
81.6	104	80	104	0	80
82.2	104	78	104	0	78
82.8	104	79	104	0	79
83.4	101	84	101	0	84
84	100	85	100	0	85
84.6	100	88	100	0	88
85.2	100	88	100	0	88
85.8	98	90	98	0	90
86.4	99	90	99	0	90
87	100	89	100	0	89
87.6	100	90	100	0	90
88.2	101	90	101	0	90
88.8	99	93	99	0	93
89.4	98	94	98	0	94
90	98	93	98	0	93
90.6	100	92	100	0	92
91.2	101	92	101	0	92
91.8	102	90	102	0	90
92.4	103	90	103	0	90
93	105	91	105	0	91
93.6	105	91	105	0	91
94.2	105	91	105	0	91
94.8	104	97	104	0	97
95.4	104	95	104	0	95
96	102	98	102	0	98
96.6	102	98	102	0	98
97.2	104	97	104	0	97
97.8	104	97	104	0	97
98.4	105	96	105	0	96
99	104	97	104	0	97
99.6	104	99	104	0	99
100.2	104	97	104	0	97
100.8	103	100	103	0	100
101.4	103	98	103	0	98
102	106	100	106	0	100
102.6	106	98	106	0	98
103.2	106	97	106	0	97
103.8	108	96	108	0	96
104.4	108	97	108	0	97
105	108	97	108	0	97
105.6	108	96	108	0	96
106.2	108	98	108	0	98
106.8	108	98	108	0	98
107.4	108	97	108	0	97
108	108	97	108	0	97
108.6	107	96	107	0	96
109.2	111	94	111	0	94
109.8	112	94	112	0	94
110.4	111	95	111	0	95
111	111	94	111	0	94
111.6	111	95	111	0	95
112.2	111	96	111	0	96
112.8	109	99	109	0	99
113.4	108	101	108	0	101
114	108	100	108	0	100
114.6	107	101	107	0	101
115.2	109	100	109	0	100
115.8	112	97	112	0	97
116.4	111	98	111	0	98
117	112	97	112	0	97
117.6	114	96	114	0	96
118.2	117	95	117	0	95
118.8	117	95	117	0	95
119.4	118	94	118	0	94
120	117	94	117	0	94
120.6	117	95	117	0	95
121.2	117	94	117	0	94
121.8	117	95	117	0	95
122.4	117	93	117	0	93
123	116	95	116	0	95
123.6	115	97	115	0	97
124.2	114	99	114	0	99
124.8	114	100	114	0	100
125.4	114	98	114	0	98
126	115	99	115	0	99
126.6	115	100	115	0	100
127.2	111	107	111	0	107
127.8	112	107	112	0	107
128.4	113	106	113	0	106
129	113	106	113	0	106
129.6	113	107	113	0	107
130.2	113	106	113	0	106
130.8	113	106	113	0	106
131.4	113	105	113	0	105
132	115	103	115	0	103
132.6	115	104	115	0	104
133.2	116	102	116	0	102
133.8	117	102	117	0	102
134.4	119	102	119	0	102
135	118	105	118	0	105
135.6	120	105	120	0	105
136.2	120	105	120	0	105
136.8	121	103	121	0	103
137.4	120	104	120	0	104
138	119	103	119	0	103
138.6	119	103	119	0	103
139.2	119	103	119	0	103
139.8	120	104	120	0	104
140.4	119	107	119	0	107
141	120	107	120	0	107
141.6	120	107	120	0	107
142.2	119	108	119	0	108
142.8	119	108	119	0	108
143.4	119	107	119	0	107
144	119	107	119	0	107
144.6	118	108	118	0	108
145.2	118	108	118	0	108
145.8	119	109	119	0	109
146.4	122	108	122	0	108
147	123	106	123	0	106
147.6	127	104	127	0	104
148.2	125	109	125	0	109
148.8	125	108	125	0	108
149.4	125	105	125	0	105
150	125	102	125	0	102
150.6	124	103	124	0	103
151.2	124	102	124	0	102
151.8	124	103	124	0	103
152.4	125	102	125	0	102
153	125	104	125	0	104
153.6	124	109	124	0	109
154.2	123	111	123	0	111
154.8	124	111	124	0	111
155.4	125	109	125	0	109
156	125	108	125	0	108
156.6	126	107	126	0	107
157.2	125	107	125	0	107
157.8	125	108	125	0	108
158.4	126	107	126	0	107
159	127	105	127	0	105
159.6	128	103	128	0	103
160.2	128	106	128	0	106
160.8	127	107	127	0	107
161.4	126	108	126	0	108
162	127	105	127	0	105
162.6	126	106	126	0	106
163.2	130	105	130	0	105
163.8	130	102	130	0	102
164.4	129	102	129	0	102
165	129	103	129	0	103
165.6	127	105	127	0	105
166.2	128	105	128	0	105
166.8	130	107	130	0	107
167.4	130	108	130	0	108
168	130	108	130	0	108
168.6	131	106	131	0	106
169.2	131	104	131	0	104
169.8	132	103	132	0	103
170.4	132	104	132	0	104
171	135	103	135	0	103
171.6	132	107	132	0	107
172.2	133	105	133	0	105
172.8	131	107	131	0	107
173.4	129	109	129	0	109
174	128	108	128	0	108
174.6	130	106	130	0	106
175.2	130	108	130	0	108
175.8	131	107	131	0	107
176.4	132	106	132	0	106
177	133	105	133	0	105
177.6	134	104	134	0	104
178.2	135	107	135	0	107
178.8	135	107	135	0	107
179.4	135	108	135	0	108
180	136	105	136	0	105
180.6	136	107	136	0	107
181.2	138	106	138	0	106
181.8	139	104	139	0	104
182.4	140	103	140	0	103
183	138	105	138	0	105
183.6	135	110	135	0	110
184.2	134	110	134	0	110
184.8	134	110	134	0	110
185.4	134	110	134	0	110
186	134	107	134	0	107
186.6	133	109	133	0	109
187.2	131	111	131	0	111
187.8	132	108	132	0	108
188.4	134	106	134	0	106
189	133	108	133	0	108
189.6	133	110	133	0	110
190.2	133	108	133	0	108
190.8	133	106	133	0	106
191.4	133	107	133	0	107
192	133	108	133	0	108
192.6	132	109	132	0	109
193.2	132	109	132	0	109
193.8	132	110	132	0	110
194.4	132	107	132	0	107
195	132	105	132	0	105
195.6	132	107	132	0	107
196.2	131	107	131	0	107
196.8	130	109	130	0	109
197.4	131	107	131	0	107
198	129	110	129	0	110
198.6	131	108	131	0	108
199.2	131	105	131	0	105
199.8	132	106	132	0	106
200.4	133	106	133	0	106
201	134	106	134	0	106
201.6	134	105	134	0	105
202.2	134	105	134	0	105
202.8	133	106	133	0	106
203.4	133	104	133	0	104
204	134	100	134	0	100
204.6	134	99	134	0	99
205.2	134	99	134	0	99
205.8	134	97	134	0	97
206.4	133	97	133	0	97
207	132	101	132	0	101
207.6	132	101	132	0	101
208.2	131	103	131	0	103
208.8	129	105	129	0	105
209.4	127	109	127	0	109
210	128	108	128	0	108
210.6	130	107	130	0	107
211.2	130	107	130	0	107
211.8	130	108	130	0	108
212.4	131	107	131	0	107
213	131	109	131	0	109
213.6	133	108	133	0	108
214.2	133	106	133	0	106
214.8	132	107	132	0	107
215.4	132	106	132	0	106
216	133	105	133	0	105
216.6	132	105	132	0	105
217.2	132	104	132	0	104
217.8	132	102	132	0	102
218.4	131	104	131	0	104
219	131	105	131	0	105
219.6	129	105	131	0	103
220.2	131	105	131	0	105
220.8	131	106	133	0	104
221.4	128	110	128	0	110
222	129	109	129	0	109
222.6	128	110	128	0	110
223.2	128	108	128	0	108
223.8	126	110	126	0	110
224.4	125	113	125	0	113
225	126	113	126	0	113
225.6	127	109	127	0	109
226.2	127	109	127	0	109
226.8	127	110	127	0	110
227.4	128	110	128	0	110
228	128	109	128	0	109
228.6	127	111	127	0	111
229.2	128	109	128	0	109
229.8	130	107	130	0	107
230.4	131	105	131	0	105
231	132	106	132	0	106
231.6	132	105	132	0	105
232.2	133	106	133	0	106
232.8	134	105	134	0	105
233.4	134	107	134	0	107
234	134	107	134	0	107
234.6	134	105	134	0	105
235.2	134	105	134	0	105
235.8	131	109	131	0	109
236.4	130	110	130	0	110
237	131	109	131	0	109
237.6	131	107	131	0	107
238.2	129	109	129	0	109
238.8	129	107	129	0	107
239.4	127	108	127	0	108
240	127	106	127	0	106
240.6	127	107	127	0	107
241.2	129	108	129	0	108
241.8	129	105	129	0	105
242.4	127	109	127	0	109
243	131	107	131	0	107
243.6	132	107	132	0	107
244.2	132	106	132	0	106
244.8	132	106	132	0	106
245.4	130	109	130	0	109
246	131	109	131	0	109
246.6	128	114	128	0	114
247.2	128	112	128	0	112
247.8	130	110	130	0	110
248.4	130	108	130	0	108
249	130	108	130	0	108
249.6	130	107	130	0	107
250.2	127	111	127	0	111
250.8	126	112	126	0	112
251.4	125	114	125	0	114
252	124	114	124	0	114
252.6	123	115	123	0	115
253.2	125	113	125	0	113
253.8	126	113	126	0	113
254.4	127	111	127	0	111
255	127	112	127	0	112
255.6	127	108	127	0	108
256.2	129	109	129	0	109
256.8	130	109	130	0	109
257.4	130	110	130	0	110
258	130	109	130	0	109
258.6	130	108	130	0	108
259.2	129	111	129	0	111
259.8	130	114	130	0	114
260.4	131	112	131	0	112
261	133	109	133	0	109
261.6	130	114	130	0	114
262.2	130	115	130	0	115
262.8	130	113	130	0	113
263.4	130	113	130	0	113
264	132	113	132	0	113
264.6	132	113	132	0	113
265.2	132	111	132	0	111
265.8	131	110	131	0	110
266.4	129	114	129	0	114
267	128	114	128	0	114
267.6	128	113	128	0	113
268.2	127	113	127	0	113
268.8	127	114	127	0	114
269.4	126	115	126	0	115
270	126	114	126	0	114
270.6	124	120	124	0	120
271.2	125	120	125	0	120
271.8	125	117	125	0	117
272.4	126	114	126	0	114
273	124	117	124	0	117
273.6	124	117	124	0	117
274.2	124	116	124	0	116
274.8	124	118	124	0	118
275.4	124	116	124	0	116
276	125	116	125	0	116
276.6	124	116	124	0	116
277.2	125	115	125	0	115
277.8	126	113	126	0	113
278.4	126	112	126	0	112
279	125	117	125	0	117
279.6	124	118	124	0	118
280.2	126	117	126	0	117
280.8	124	120	124	0	120
281.4	125	120	125	0	120
282	124	120	124	0	120
282.6	124	122	124	0	122
283.2	123	122	123	0	122
283.8	123	119	123	0	119
284.4	123	119	123	0	119
285	123	120	123	0	120
285.6	124	121	124	0	121
286.2	124	124	124	0	124
286.8	124	122	124	0	122
287.4	124	121	124	0	121
288	124	119	124	0	119
288.6	127	118	127	0	118
289.2	127	117	127	0	117
289.8	125	119	125	0	119
290.4	124	119	124	0	119
291	124	118	124	0	118
291.6	125	119	125	0	119
292.2	124	119	124	0	119
292.8	123	122	123	0	122
293.4	123	121	123	0	121
294	121	125	121	0	125
294.6	121	123	121	0	123
295.2	122	124	122	0	124
