Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	32	2	32	0	2
1.2	32	2	32	0	2
1.8	33	2	33	0	2
2.4	33	2	33	0	2
3	31	6	31	0	6
3.6	30	8	30	0	8
4.2	30	8	30	0	8
4.8	29	10	29	0	10
5.4	29	10	29	0	10
6	31	10	31	0	10
6.6	32	12	32	0	12
7.2	32	12	32	0	12
7.8	32	14	32	0	14
8.4	33	14	33	0	14
9	33	18	33	0	18
9.6	32	20	32	0	20
10.2	37	20	37	0	20
10.8	35	24	35	0	24
11.4	35	24	35	0	24
12	34	26	34	0	26
12.6	35	26	35	0	26
13.2	37	26	37	0	26
13.8	38	26	38	0	26
14.4	39	26	39	0	26
15	38	28	38	0	28
15.6	38	28	38	0	28
16.2	39	28	39	0	28
16.8	40	28	40	0	28
17.4	40	30	40	0	30
18	41	32	41	0	32
18.6	41	32	41	0	32
19.2	40	34	40	0	34
19.8	42	34	42	0	34
20.4	43	34	43	0	34
21	44	34	44	0	34
21.6	44	36	44	0	36
22.2	42	40	42	0	40
22.8	40	46	40	0	46
23.4	41	46	41	0	46
24	44	46	44	0	46
24.6	45	46	45	0	46
25.2	47	46	47	0	46
25.8	47	46	47	0	46
26.4	47	46	47	0	46
27	50	46	50	0	46
27.6	51	47	51	0	47
28.2	53	47	53	0	47
28.8	54	47	54	0	47
29.4	54	47	54	0	47
30	55	47	55	0	47
30.6	55	47	55	0	47
31.2	54	49	54	0	49
31.8	56	48	56	0	48
32.4	57	48	57	0	48
33	58	48	58	0	48
33.6	59	48	59	0	48
34.2	62	47	62	0	47
34.8	62	46	62	0	46
35.4	62	47	62	0	47
36	61	51	61	0	51
36.6	60	53	60	0	53
37.2	62	53	62	0	53
37.8	61	55	61	0	55
38.4	63	54	63	0	54
39	64	56	64	0	56
39.6	64	56	64	0	56
40.2	64	58	64	0	58
40.8	63	60	63	0	60
41.4	60	67	60	0	67
42	61	67	61	0	67
42.6	61	71	61	0	71
43.2	62	71	62	0	71
43.8	62	71	62	0	71
44.4	64	70	64	0	70
45	63	72	63	0	72
45.6	64	72	64	0	72
46.2	65	71	65	0	71
46.8	66	71	66	0	71
47.4	69	71	69	0	71
48	69	71	69	0	71
48.6	69	73	69	0	73
49.2	69	75	69	0	75
49.8	70	75	70	0	75
50.4	69	78	69	0	78
51	70	77	70	0	77
51.6	70	77	70	0	77
52.2	71	76	71	0	76
52.8	71	77	71	0	77
53.4	71	79	71	0	79
54	71	81	71	0	81
54.6	71	80	71	0	80
55.2	72	79	72	0	79
55.8	72	77	72	0	77
56.4	75	77	75	0	77
57	74	80	74	0	80
57.6	74	79	74	0	79
58.2	73	81	73	0	81
58.8	75	80	75	0	80
59.4	76	79	76	0	79
60	77	78	77	0	78
60.6	77	79	77	0	79
61.2	76	81	76	0	81
61.8	75	82	75	0	82
62.4	75	84	75	0	84
63	76	84	76	0	84
63.6	77	86	77	0	86
64.2	78	85	78	0	85
64.8	78	87	78	0	87
65.4	78	89	78	0	89
66	78	90	78	0	90
66.6	78	92	78	0	92
67.2	78	94	78	0	94
67.8	80	92	80	0	92
68.4	82	90	82	0	90
69	83	89	83	0	89
69.6	83	89	83	0	89
70.2	83	91	83	0	91
70.8	85	91	85	0	91
71.4	87	90	87	0	90
72	85	94	85	0	94
72.6	85	94	85	0	94
73.2	86	94	86	0	94
73.8	89	93	89	0	93
74.4	87	96	87	0	96
75	86	98	86	0	98
75.6	84	102	84	0	102
76.2	85	100	85	0	100
76.8	87	100	87	0	100
77.4	88	99	88	0	99
78	89	98	89	0	98
78.6	89	96	89	0	96
79.2	92	95	92	0	95
79.8	93	95	93	0	95
80.4	94	94	94	0	94
81	93	95	93	0	95
81.6	93	94	93	0	94
82.2	93	96	93	0	96
82.8	91	99	91	0	99
83.4	92	97	92	0	97
84	94	96	94	0	96
84.6	94	96	94	0	96
85.2	94	97	94	0	97
85.8	92	100	92	0	100
86.4	92	99	92	0	99
87	94	98	94	0	98
87.6	95	97	95	0	97
88.2	94	98	94	0	98
88.8	95	98	95	0	98
89.4	96	97	96	0	97
90	95	100	95	0	100
90.6	96	99	96	0	99
91.2	98	99	98	0	99
91.8	98	99	98	0	99
92.4	98	97	98	0	97
93	100	99	100	0	99
93.6	100	97	100	0	97
94.2	102	96	102	0	96
94.8	102	94	102	0	94
95.4	102	95	102	0	95
96	104	94	104	0	94
96.6	103	97	103	0	97
97.2	105	96	105	0	96
97.8	104	96	104	0	96
98.4	104	95	104	0	95
99	104	97	104	0	97
99.6	104	96	104	0	96
100.2	103	99	103	0	99
100.8	102	102	102	0	102
101.4	102	101	102	0	101
102	101	102	101	0	102
102.6	102	100	102	0	100
103.2	104	99	104	0	99
103.8	104	98	104	0	98
104.4	107	96	107	0	96
105	107	97	107	0	97
105.6	108	98	108	0	98
106.2	108	100	108	0	100
106.8	108	97	108	0	97
107.4	110	96	110	0	96
108	110	96	110	0	96
108.6	110	97	110	0	97
109.2	110	95	110	0	95
109.8	112	96	112	0	96
110.4	115	97	115	0	97
111	115	97	115	0	97
111.6	114	98	114	0	98
112.2	115	96	115	0	96
112.8	114	98	114	0	98
113.4	116	97	116	0	97
114	116	94	116	0	94
114.6	116	93	116	0	93
115.2	115	96	115	0	96
115.8	116	97	116	0	97
116.4	116	96	116	0	96
117	114	99	114	0	99
117.6	114	97	114	0	97
118.2	113	98	113	0	98
118.8	115	98	115	0	98
119.4	117	96	117	0	96
120	118	95	118	0	95
120.6	117	96	117	0	96
121.2	116	96	116	0	96
121.8	115	99	115	0	99
122.4	115	98	115	0	98
123	116	98	116	0	98
123.6	117	98	117	0	98
124.2	118	96	118	0	96
124.8	117	97	117	0	97
125.4	121	96	121	0	96
126	121	97	121	0	97
126.6	121	97	121	0	97
127.2	122	96	122	0	96
127.8	123	95	123	0	95
128.4	125	93	125	0	93
129	124	93	124	0	93
129.6	123	94	123	0	94
130.2	123	91	123	0	91
130.8	121	94	121	0	94
131.4	122	93	122	0	93
132	122	91	122	0	91
132.6	123	93	123	0	93
133.2	124	94	124	0	94
133.8	124	91	124	0	91
134.4	124	93	124	0	93
135	126	93	126	0	93
135.6	125	97	125	0	97
