Time	 Transit	Diff	WildType	Attached	RV	
0	27	3	30	0	0
0.6	27	8	27	0	8
1.2	26	10	26	0	10
1.8	26	10	26	0	10
2.4	27	10	27	0	10
3	27	12	27	0	12
3.6	26	14	26	0	14
4.2	27	14	27	0	14
4.8	24	20	24	0	20
5.4	23	22	23	0	22
6	24	22	24	0	22
6.6	26	22	26	0	22
7.2	27	22	27	0	22
7.8	27	22	27	0	22
8.4	25	26	25	0	26
9	23	30	23	0	30
9.6	22	32	22	0	32
10.2	22	34	22	0	34
10.8	21	38	21	0	38
11.4	21	38	21	0	38
12	23	38	23	0	38
12.6	22	42	22	0	42
13.2	22	44	22	0	44
13.8	22	44	22	0	44
14.4	24	44	24	0	44
15	24	44	24	0	44
15.6	23	46	23	0	46
16.2	21	50	21	0	50
16.8	21	50	21	0	50
17.4	21	50	21	0	50
18	21	50	21	0	50
18.6	20	54	20	0	54
19.2	21	54	21	0	54
19.8	21	54	21	0	54
20.4	21	58	21	0	58
21	22	58	22	0	58
21.6	22	60	22	0	60
22.2	22	62	22	0	62
22.8	23	62	23	0	62
23.4	23	63	25	0	61
24	23	63	23	0	63
24.6	23	61	23	0	61
25.2	24	61	24	0	61
25.8	24	63	24	0	63
26.4	23	64	23	0	64
27	23	63	23	0	63
27.6	23	63	23	0	63
28.2	23	65	23	0	65
28.8	22	67	22	0	67
29.4	22	67	22	0	67
30	23	67	23	0	67
30.6	24	69	24	0	69
31.2	24	71	24	0	71
31.8	25	70	25	0	70
32.4	24	72	24	0	72
33	24	72	24	0	72
33.6	25	72	25	0	72
34.2	25	72	25	0	72
34.8	24	73	24	0	73
35.4	24	72	24	0	72
36	23	74	23	0	74
36.6	23	73	23	0	73
37.2	22	77	24	0	75
37.8	23	77	23	0	77
38.4	23	77	23	0	77
39	22	79	22	0	79
39.6	21	80	21	0	80
40.2	23	80	23	0	80
40.8	24	82	24	0	82
41.4	24	82	24	0	82
42	23	84	23	0	84
42.6	20	90	20	0	90
43.2	21	89	21	0	89
43.8	22	89	22	0	89
44.4	22	88	22	0	88
45	21	90	21	0	90
45.6	21	90	21	0	90
46.2	22	90	22	0	90
46.8	23	90	23	0	90
