Time	 Transit	Diff	WildType	Attached	RV	
295.8	32	171	32	0	171
296.4	32	171	32	0	171
297	33	171	33	0	171
297.6	33	171	33	0	171
298.2	32	173	32	0	173
298.8	32	173	32	0	173
299.4	32	172	32	0	172
300	32	171	32	0	171
300.6	32	171	32	0	171
301.2	33	171	33	0	171
301.8	33	171	33	0	171
302.4	34	170	34	0	170
303	34	170	34	0	170
303.6	34	170	34	0	170
304.2	33	172	33	0	172
304.8	34	172	34	0	172
305.4	34	172	34	0	172
306	33	174	33	0	174
306.6	32	178	32	0	178
307.2	31	180	31	0	180
307.8	31	180	31	0	180
308.4	31	179	31	0	179
309	31	178	31	0	178
309.6	31	180	31	0	180
310.2	31	180	31	0	180
310.8	31	179	31	0	179
311.4	29	182	29	0	182
312	29	182	29	0	182
312.6	28	184	28	0	184
313.2	28	184	28	0	184
313.8	29	184	29	0	184
314.4	27	187	27	0	187
315	27	186	27	0	186
315.6	28	186	28	0	186
316.2	28	184	28	0	184
316.8	28	183	28	0	183
317.4	28	182	28	0	182
318	29	182	29	0	182
318.6	30	182	30	0	182
319.2	31	182	31	0	182
319.8	31	182	31	0	182
320.4	31	181	31	0	181
321	31	181	31	0	181
321.6	31	179	31	0	179
322.2	31	178	31	0	178
322.8	31	178	31	0	178
323.4	31	176	31	0	176
324	31	175	31	0	175
324.6	30	177	30	0	177
325.2	30	177	30	0	177
325.8	32	177	32	0	177
326.4	33	177	33	0	177
327	33	177	33	0	177
327.6	34	175	34	0	175
328.2	33	177	33	0	177
328.8	34	177	34	0	177
329.4	34	177	34	0	177
330	35	177	35	0	177
330.6	35	177	35	0	177
331.2	35	178	35	0	178
331.8	36	177	36	0	177
332.4	35	179	35	0	179
333	35	178	35	0	178
333.6	35	179	35	0	179
334.2	35	178	35	0	178
334.8	36	178	36	0	178
335.4	36	178	36	0	178
336	37	178	37	0	178
336.6	37	178	37	0	178
337.2	37	177	37	0	177
337.8	38	175	38	0	175
338.4	38	175	38	0	175
339	39	174	39	0	174
339.6	39	174	39	0	174
340.2	39	174	39	0	174
340.8	39	174	39	0	174
341.4	38	178	38	0	178
342	39	177	39	0	177
342.6	39	177	39	0	177
343.2	39	177	39	0	177
343.8	39	178	39	0	178
344.4	37	182	37	0	182
345	37	181	37	0	181
345.6	37	181	37	0	181
346.2	36	182	36	0	182
346.8	36	181	36	0	181
347.4	34	185	34	0	185
348	34	183	34	0	183
348.6	33	184	33	0	184
349.2	32	185	32	0	185
349.8	31	186	31	0	186
350.4	29	192	29	0	192
351	30	189	30	0	189
351.6	30	189	30	0	189
352.2	32	188	32	0	188
352.8	32	186	32	0	186
353.4	31	188	31	0	188
354	31	187	31	0	187
354.6	32	186	32	0	186
355.2	32	185	32	0	185
355.8	33	185	33	0	185
356.4	32	187	32	0	187
357	32	187	32	0	187
357.6	34	187	34	0	187
358.2	34	186	34	0	186
358.8	34	186	34	0	186
359.4	34	183	34	0	183
360	34	183	34	0	183
360.6	33	185	33	0	185
361.2	32	186	32	0	186
361.8	31	187	31	0	187
362.4	31	187	31	0	187
363	31	186	31	0	186
363.6	32	185	32	0	185
364.2	33	185	33	0	185
364.8	31	187	31	0	187
365.4	29	191	29	0	191
366	29	191	29	0	191
366.6	29	190	29	0	190
367.2	29	190	29	0	190
367.8	29	191	29	0	191
368.4	28	191	28	0	191
369	30	192	30	0	192
369.6	30	192	30	0	192
370.2	32	191	32	0	191
370.8	33	190	33	0	190
371.4	34	189	34	0	189
372	35	191	35	0	191
372.6	35	191	35	0	191
373.2	34	191	34	0	191
373.8	34	190	34	0	190
374.4	34	189	34	0	189
375	33	191	33	0	191
375.6	32	193	32	0	193
376.2	32	192	32	0	192
376.8	30	194	30	0	194
377.4	29	194	31	0	192
378	29	194	29	0	194
378.6	29	192	29	0	192
379.2	31	191	31	0	191
379.8	30	192	30	0	192
380.4	30	192	30	0	192
381	31	191	31	0	191
381.6	31	193	31	0	193
382.2	32	191	32	0	191
382.8	32	190	32	0	190
383.4	31	191	31	0	191
384	31	191	31	0	191
384.6	29	194	29	0	194
385.2	30	192	30	0	192
385.8	30	192	30	0	192
386.4	30	192	30	0	192
387	30	190	30	0	190
387.6	30	189	30	0	189
388.2	29	190	29	0	190
388.8	27	194	27	0	194
389.4	26	195	26	0	195
390	26	195	26	0	195
390.6	26	195	26	0	195
391.2	27	194	27	0	194
391.8	27	193	27	0	193
392.4	27	193	27	0	193
393	28	191	28	0	191
393.6	27	192	27	0	192
394.2	27	192	27	0	192
394.8	26	191	26	0	191
395.4	26	191	26	0	191
396	25	194	25	0	194
396.6	25	192	25	0	192
397.2	25	190	25	0	190
397.8	25	189	25	0	189
398.4	25	188	25	0	188
399	25	187	25	0	187
399.6	24	189	24	0	189
400.2	22	192	22	0	192
400.8	22	193	22	0	193
401.4	21	193	21	0	193
402	20	195	20	0	195
402.6	20	195	20	0	195
403.2	19	195	19	0	195
403.8	18	197	18	0	197
404.4	18	197	18	0	197
405	18	195	18	0	195
405.6	17	197	17	0	197
406.2	17	195	17	0	195
406.8	17	193	17	0	193
407.4	18	191	18	0	191
408	18	189	18	0	189
408.6	18	189	18	0	189
409.2	18	188	18	0	188
409.8	19	188	19	0	188
410.4	19	187	19	0	187
411	19	189	19	0	189
411.6	19	187	19	0	187
412.2	19	187	19	0	187
412.8	19	186	19	0	186
413.4	19	186	19	0	186
414	19	186	19	0	186
414.6	20	183	20	0	183
415.2	21	183	21	0	183
415.8	21	183	21	0	183
416.4	20	184	20	0	184
417	20	183	20	0	183
417.6	20	182	20	0	182
418.2	20	182	20	0	182
418.8	19	184	19	0	184
419.4	19	184	19	0	184
420	21	183	21	0	183
420.6	21	181	21	0	181
421.2	21	181	21	0	181
421.8	21	179	21	0	179
422.4	21	179	21	0	179
423	22	179	22	0	179
423.6	22	178	22	0	178
424.2	21	180	21	0	180
424.8	21	180	21	0	180
425.4	19	184	19	0	184
426	18	184	18	0	184
426.6	18	186	18	0	186
427.2	18	185	18	0	185
427.8	18	183	18	0	183
428.4	18	180	18	0	180
429	17	180	17	0	180
429.6	16	180	16	0	180
430.2	16	180	16	0	180
430.8	16	179	16	0	179
431.4	15	181	15	0	181
432	15	179	15	0	179
432.6	14	180	14	0	180
433.2	15	180	15	0	180
433.8	15	179	15	0	179
434.4	15	179	15	0	179
435	15	179	15	0	179
435.6	15	179	15	0	179
436.2	14	181	14	0	181
436.8	14	180	14	0	180
437.4	14	179	14	0	179
438	15	178	15	0	178
438.6	15	177	15	0	177
439.2	15	177	15	0	177
439.8	14	178	14	0	178
440.4	14	178	14	0	178
441	14	178	14	0	178
441.6	14	177	14	0	177
442.2	15	177	15	0	177
442.8	15	177	15	0	177
443.4	15	176	15	0	176
444	16	175	16	0	175
444.6	16	174	16	0	174
445.2	16	174	16	0	174
445.8	17	173	17	0	173
446.4	16	174	18	0	172
447	17	174	17	0	174
447.6	17	174	17	0	174
448.2	17	173	17	0	173
448.8	17	172	17	0	172
449.4	17	172	17	0	172
450	16	174	16	0	174
450.6	16	174	16	0	174
451.2	16	174	16	0	174
451.8	16	172	16	0	172
452.4	16	172	16	0	172
453	15	172	15	0	172
453.6	15	174	15	0	174
454.2	16	174	16	0	174
454.8	17	172	17	0	172
455.4	17	172	17	0	172
456	17	170	17	0	170
456.6	16	170	16	0	170
457.2	16	169	16	0	169
457.8	17	167	17	0	167
458.4	17	166	17	0	166
459	17	166	17	0	166
459.6	17	166	17	0	166
460.2	17	166	17	0	166
460.8	17	166	17	0	166
461.4	16	165	16	0	165
462	15	166	15	0	166
462.6	15	165	15	0	165
463.2	16	164	16	0	164
463.8	16	164	16	0	164
464.4	16	164	16	0	164
465	16	164	16	0	164
465.6	16	164	16	0	164
466.2	16	164	16	0	164
466.8	17	164	17	0	164
467.4	17	164	17	0	164
468	17	164	17	0	164
468.6	17	164	17	0	164
469.2	16	166	16	0	166
469.8	16	166	16	0	166
470.4	17	165	17	0	165
471	17	165	17	0	165
471.6	17	165	17	0	165
472.2	17	164	17	0	164
472.8	16	165	16	0	165
473.4	16	164	16	0	164
474	16	164	16	0	164
474.6	15	166	15	0	166
475.2	14	168	14	0	168
475.8	14	168	14	0	168
476.4	14	168	14	0	168
477	14	168	14	0	168
477.6	14	167	14	0	167
478.2	13	169	13	0	169
478.8	14	169	14	0	169
479.4	15	169	15	0	169
480	17	169	17	0	169
480.6	18	169	18	0	169
481.2	18	167	18	0	167
481.8	18	167	18	0	167
482.4	17	168	17	0	168
483	18	167	18	0	167
483.6	18	165	18	0	165
484.2	18	164	18	0	164
484.8	18	164	18	0	164
485.4	18	164	18	0	164
486	18	163	18	0	163
486.6	18	163	18	0	163
487.2	18	165	18	0	165
487.8	18	165	18	0	165
488.4	17	166	17	0	166
489	17	166	17	0	166
489.6	18	165	18	0	165
490.2	18	165	18	0	165
490.8	18	165	18	0	165
491.4	18	164	18	0	164
492	18	164	18	0	164
492.6	18	162	18	0	162
493.2	16	166	16	0	166
493.8	14	170	14	0	170
494.4	14	168	14	0	168
495	14	168	14	0	168
495.6	14	166	14	0	166
496.2	14	166	14	0	166
496.8	14	164	14	0	164
497.4	15	163	15	0	163
498	15	162	15	0	162
498.6	15	160	15	0	160
499.2	16	159	16	0	159
499.8	15	160	15	0	160
500.4	15	160	15	0	160
501	16	159	16	0	159
501.6	15	161	17	0	159
502.2	15	161	15	0	161
502.8	15	160	15	0	160
503.4	15	160	15	0	160
504	15	160	15	0	160
504.6	15	160	15	0	160
505.2	15	159	15	0	159
505.8	16	159	16	0	159
506.4	16	159	16	0	159
507	16	159	16	0	159
507.6	16	158	16	0	158
508.2	17	158	17	0	158
508.8	17	157	17	0	157
509.4	18	157	18	0	157
510	18	157	18	0	157
510.6	18	157	18	0	157
511.2	18	157	18	0	157
511.8	19	157	19	0	157
512.4	18	158	18	0	158
513	17	160	17	0	160
513.6	17	160	17	0	160
514.2	17	160	17	0	160
514.8	16	161	16	0	161
515.4	16	159	16	0	159
516	16	159	16	0	159
516.6	15	161	15	0	161
517.2	15	161	15	0	161
517.8	14	163	14	0	163
518.4	14	162	14	0	162
519	15	160	15	0	160
519.6	17	160	17	0	160
520.2	16	161	16	0	161
520.8	16	163	16	0	163
521.4	16	163	16	0	163
522	16	163	16	0	163
522.6	16	163	16	0	163
523.2	16	161	16	0	161
523.8	15	163	15	0	163
524.4	15	163	15	0	163
525	15	162	15	0	162
525.6	16	161	16	0	161
526.2	16	161	16	0	161
526.8	15	163	15	0	163
527.4	14	164	14	0	164
528	14	164	14	0	164
528.6	15	164	15	0	164
529.2	15	164	15	0	164
529.8	16	163	16	0	163
530.4	16	162	16	0	162
531	17	161	17	0	161
531.6	17	160	17	0	160
532.2	17	160	17	0	160
532.8	17	159	17	0	159
533.4	17	159	17	0	159
534	18	159	18	0	159
534.6	18	159	18	0	159
535.2	18	158	18	0	158
535.8	18	158	18	0	158
536.4	17	160	17	0	160
537	18	160	18	0	160
537.6	18	160	18	0	160
538.2	18	160	18	0	160
538.8	18	160	18	0	160
539.4	18	160	18	0	160
540	17	164	17	0	164
540.6	18	164	18	0	164
541.2	19	164	19	0	164
541.8	19	164	19	0	164
542.4	18	166	18	0	166
543	18	166	18	0	166
543.6	18	166	18	0	166
544.2	18	165	18	0	165
544.8	19	164	19	0	164
545.4	20	164	20	0	164
546	18	167	18	0	167
546.6	19	167	19	0	167
547.2	19	167	19	0	167
547.8	19	165	19	0	165
548.4	20	165	20	0	165
549	20	165	20	0	165
549.6	20	164	20	0	164
550.2	19	165	19	0	165
550.8	19	165	19	0	165
551.4	20	165	20	0	165
552	20	163	20	0	163
552.6	20	163	20	0	163
553.2	18	165	18	0	165
553.8	18	165	18	0	165
554.4	18	165	18	0	165
555	16	169	16	0	169
555.6	16	168	16	0	168
556.2	16	167	16	0	167
556.8	16	166	16	0	166
557.4	17	167	17	0	167
558	17	167	17	0	167
558.6	17	167	17	0	167
559.2	16	169	16	0	169
559.8	16	168	16	0	168
560.4	16	166	16	0	166
561	16	168	16	0	168
561.6	16	168	16	0	168
562.2	16	166	16	0	166
562.8	17	166	17	0	166
563.4	17	165	17	0	165
564	18	165	18	0	165
564.6	17	167	17	0	167
565.2	18	167	18	0	167
565.8	18	166	18	0	166
566.4	18	166	18	0	166
567	19	165	19	0	165
567.6	19	165	19	0	165
568.2	19	164	19	0	164
568.8	19	166	19	0	166
569.4	19	166	19	0	166
570	18	168	18	0	168
570.6	16	172	16	0	172
571.2	16	171	16	0	171
571.8	17	169	17	0	169
572.4	17	167	17	0	167
573	17	165	17	0	165
573.6	16	167	16	0	167
574.2	16	166	16	0	166
574.8	16	164	16	0	164
575.4	14	167	14	0	167
576	16	164	16	0	164
576.6	16	163	16	0	163
577.2	15	163	15	0	163
577.8	15	163	15	0	163
578.4	15	163	15	0	163
579	15	162	15	0	162
579.6	15	162	15	0	162
580.2	15	160	15	0	160
580.8	16	160	16	0	160
581.4	16	160	16	0	160
582	16	160	16	0	160
582.6	15	162	15	0	162
583.2	15	161	15	0	161
583.8	14	163	14	0	163
584.4	14	162	14	0	162
585	14	164	14	0	164
585.6	14	164	14	0	164
586.2	14	161	14	0	161
586.8	14	160	14	0	160
587.4	16	160	16	0	160
588	16	159	16	0	159
588.6	16	159	16	0	159
589.2	16	159	16	0	159
589.8	15	161	15	0	161
590.4	15	160	15	0	160
591	15	160	15	0	160
591.6	16	160	16	0	160
592.2	16	159	16	0	159
592.8	17	159	17	0	159
593.4	17	158	17	0	158
594	18	157	18	0	157
594.6	18	157	18	0	157
595.2	18	157	18	0	157
595.8	18	157	18	0	157
596.4	18	156	18	0	156
597	18	155	18	0	155
597.6	20	154	20	0	154
598.2	21	154	21	0	154
598.8	21	153	21	0	153
599.4	21	153	21	0	153
600	21	153	21	0	153
