Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	31	4	31	0	4
1.2	32	4	32	0	4
1.8	32	4	32	0	4
2.4	32	6	32	0	6
3	33	6	33	0	6
3.6	33	6	33	0	6
4.2	30	12	30	0	12
4.8	28	16	28	0	16
5.4	27	18	27	0	18
6	29	18	29	0	18
6.6	31	18	31	0	18
7.2	32	18	32	0	18
7.8	32	18	32	0	18
8.4	33	18	33	0	18
9	30	24	30	0	24
9.6	30	26	30	0	26
10.2	30	28	30	0	28
10.8	32	28	32	0	28
11.4	31	30	31	0	30
12	30	32	30	0	32
12.6	30	36	30	0	36
13.2	30	36	30	0	36
13.8	30	36	30	0	36
14.4	30	38	30	0	38
15	30	38	30	0	38
15.6	29	40	29	0	40
16.2	27	44	27	0	44
16.8	31	44	31	0	44
17.4	33	44	33	0	44
18	35	44	35	0	44
18.6	37	44	37	0	44
19.2	37	44	37	0	44
19.8	37	44	37	0	44
20.4	38	44	38	0	44
21	39	44	39	0	44
21.6	39	44	39	0	44
22.2	41	43	41	0	43
22.8	41	43	41	0	43
23.4	40	45	40	0	45
24	41	45	41	0	45
24.6	42	45	42	0	45
25.2	43	47	43	0	47
25.8	46	46	46	0	46
26.4	46	46	46	0	46
27	46	45	46	0	45
27.6	48	45	48	0	45
28.2	50	45	50	0	45
28.8	50	45	50	0	45
29.4	49	47	49	0	47
30	50	47	50	0	47
30.6	52	47	52	0	47
31.2	52	48	52	0	48
31.8	54	48	54	0	48
32.4	54	50	54	0	50
33	55	50	55	0	50
33.6	55	49	55	0	49
34.2	55	53	55	0	53
34.8	55	53	55	0	53
35.4	55	53	55	0	53
36	57	53	57	0	53
36.6	58	52	58	0	52
37.2	58	52	58	0	52
37.8	57	54	57	0	54
38.4	59	54	59	0	54
39	62	54	62	0	54
39.6	62	54	62	0	54
40.2	63	53	63	0	53
40.8	62	55	62	0	55
41.4	63	59	63	0	59
42	60	64	60	0	64
42.6	59	66	59	0	66
43.2	59	65	59	0	65
43.8	61	65	61	0	65
44.4	63	64	63	0	64
45	64	64	64	0	64
45.6	64	64	64	0	64
46.2	63	68	63	0	68
46.8	64	68	64	0	68
47.4	65	68	65	0	68
48	63	71	63	0	71
48.6	63	72	63	0	72
49.2	65	72	65	0	72
49.8	65	74	65	0	74
50.4	66	74	66	0	74
51	65	75	65	0	75
51.6	64	76	64	0	76
52.2	64	75	64	0	75
52.8	64	77	64	0	77
53.4	64	76	64	0	76
54	66	76	66	0	76
54.6	69	76	69	0	76
55.2	68	80	68	0	80
55.8	68	80	68	0	80
56.4	68	79	68	0	79
57	68	78	68	0	78
57.6	71	78	71	0	78
58.2	71	78	71	0	78
58.8	72	77	72	0	77
59.4	71	80	71	0	80
60	72	81	72	0	81
60.6	72	80	72	0	80
61.2	70	84	70	0	84
61.8	70	83	70	0	83
62.4	73	83	73	0	83
63	75	82	75	0	82
63.6	77	82	77	0	82
64.2	80	83	80	0	83
64.8	80	83	80	0	83
65.4	79	84	79	0	84
66	80	84	80	0	84
66.6	81	84	81	0	84
67.2	81	85	81	0	85
67.8	82	83	82	0	83
68.4	83	85	83	0	85
69	83	84	83	0	84
69.6	83	84	83	0	84
70.2	84	87	84	0	87
70.8	84	86	84	0	86
71.4	85	85	85	0	85
72	82	91	82	0	91
72.6	82	92	82	0	92
73.2	83	94	83	0	94
73.8	83	93	83	0	93
74.4	82	95	82	0	95
75	86	95	86	0	95
75.6	85	97	85	0	97
76.2	86	96	86	0	96
76.8	87	96	87	0	96
77.4	89	95	89	0	95
78	88	97	88	0	97
