Time	 Transit	Diff	WildType	Attached	RV	
0	28	2	30	0	0
0.6	27	6	27	0	6
1.2	27	6	27	0	6
1.8	25	10	25	0	10
2.4	23	16	23	0	16
3	22	18	22	0	18
3.6	22	18	22	0	18
4.2	23	18	23	0	18
4.8	25	18	25	0	18
5.4	23	22	23	0	22
6	23	22	23	0	22
6.6	22	24	22	0	24
7.2	22	24	22	0	24
7.8	22	28	22	0	28
8.4	24	28	24	0	28
9	23	30	23	0	30
9.6	23	34	23	0	34
10.2	22	36	22	0	36
10.8	23	36	23	0	36
11.4	23	36	23	0	36
12	23	36	23	0	36
12.6	23	36	23	0	36
13.2	24	36	24	0	36
13.8	25	36	25	0	36
14.4	24	38	24	0	38
15	22	42	22	0	42
15.6	22	42	22	0	42
16.2	23	42	23	0	42
16.8	24	42	24	0	42
17.4	24	42	24	0	42
18	24	44	24	0	44
18.6	25	44	25	0	44
19.2	25	44	25	0	44
19.8	22	50	22	0	50
20.4	22	50	22	0	50
21	21	52	21	0	52
21.6	20	54	20	0	54
22.2	22	54	22	0	54
22.8	21	58	23	0	56
23.4	23	58	23	0	58
24	24	57	24	0	57
24.6	23	59	23	0	59
25.2	23	59	23	0	59
25.8	22	61	22	0	61
26.4	23	60	23	0	60
27	23	62	23	0	62
27.6	22	64	22	0	64
28.2	22	66	22	0	66
28.8	23	66	23	0	66
29.4	23	66	23	0	66
30	22	67	22	0	67
30.6	22	67	22	0	67
31.2	23	67	23	0	67
31.8	24	67	24	0	67
32.4	24	67	24	0	67
33	24	67	24	0	67
33.6	24	66	24	0	66
34.2	24	66	24	0	66
34.8	24	68	24	0	68
35.4	22	74	24	0	72
36	22	73	22	0	73
36.6	23	73	23	0	73
37.2	23	73	23	0	73
37.8	25	73	25	0	73
38.4	22	78	22	0	78
39	22	78	22	0	78
39.6	22	78	22	0	78
40.2	22	77	22	0	77
40.8	22	77	22	0	77
41.4	21	78	21	0	78
42	22	78	22	0	78
42.6	23	80	23	0	80
43.2	24	80	24	0	80
43.8	27	80	27	0	80
44.4	26	82	26	0	82
45	26	84	26	0	84
45.6	26	86	26	0	86
46.2	26	84	26	0	84
46.8	26	84	26	0	84
47.4	24	87	24	0	87
48	23	89	23	0	89
48.6	22	91	22	0	91
49.2	24	91	24	0	91
49.8	24	92	24	0	92
50.4	25	91	25	0	91
51	24	93	24	0	93
51.6	24	93	24	0	93
52.2	24	93	24	0	93
52.8	24	93	24	0	93
53.4	24	92	24	0	92
54	23	93	23	0	93
54.6	22	95	22	0	95
55.2	22	97	22	0	97
55.8	22	96	22	0	96
56.4	20	100	20	0	100
57	20	99	20	0	99
57.6	20	98	20	0	98
58.2	19	100	19	0	100
58.8	18	102	18	0	102
59.4	18	101	18	0	101
60	19	100	19	0	100
60.6	20	99	20	0	99
61.2	18	102	18	0	102
61.8	18	101	18	0	101
62.4	17	103	17	0	103
63	17	102	17	0	102
63.6	17	102	17	0	102
64.2	17	101	17	0	101
64.8	15	104	15	0	104
65.4	15	104	15	0	104
66	12	109	14	0	107
66.6	13	108	13	0	108
67.2	12	109	12	0	109
67.8	12	108	12	0	108
68.4	12	107	12	0	107
69	11	108	11	0	108
69.6	11	107	11	0	107
70.2	11	106	11	0	106
70.8	10	107	10	0	107
71.4	11	106	11	0	106
72	12	106	12	0	106
72.6	12	105	12	0	105
73.2	12	105	12	0	105
73.8	11	106	11	0	106
74.4	11	106	11	0	106
75	11	106	11	0	106
75.6	11	107	11	0	107
76.2	11	106	11	0	106
76.8	11	108	11	0	108
77.4	11	107	11	0	107
78	11	107	11	0	107
78.6	10	109	10	0	109
79.2	10	108	10	0	108
79.8	10	107	10	0	107
80.4	10	106	10	0	106
81	10	106	10	0	106
81.6	11	105	11	0	105
82.2	11	105	11	0	105
82.8	11	105	11	0	105
83.4	11	105	11	0	105
84	11	104	11	0	104
84.6	11	103	11	0	103
85.2	11	103	11	0	103
85.8	10	105	10	0	105
86.4	10	106	10	0	106
87	10	108	10	0	108
87.6	10	107	10	0	107
88.2	11	105	11	0	105
88.8	11	105	11	0	105
89.4	11	105	11	0	105
90	10	106	10	0	106
90.6	11	105	11	0	105
91.2	11	105	11	0	105
91.8	11	104	11	0	104
92.4	11	104	11	0	104
93	11	104	11	0	104
93.6	11	102	11	0	102
94.2	10	104	10	0	104
94.8	10	104	10	0	104
95.4	10	102	10	0	102
96	9	104	9	0	104
96.6	9	104	9	0	104
97.2	8	105	8	0	105
97.8	8	105	8	0	105
98.4	7	107	7	0	107
99	7	107	7	0	107
99.6	5	111	5	0	111
100.2	6	110	6	0	110
100.8	6	109	6	0	109
101.4	8	108	8	0	108
102	8	107	8	0	107
102.6	8	107	8	0	107
103.2	8	107	8	0	107
103.8	8	106	8	0	106
104.4	8	105	8	0	105
105	8	104	8	0	104
105.6	8	103	8	0	103
106.2	8	103	8	0	103
106.8	8	103	8	0	103
107.4	8	102	8	0	102
108	8	102	8	0	102
108.6	8	102	8	0	102
109.2	8	102	8	0	102
109.8	8	101	8	0	101
110.4	10	100	10	0	100
111	11	99	11	0	99
111.6	11	99	11	0	99
112.2	12	98	12	0	98
112.8	14	97	14	0	97
113.4	14	97	14	0	97
114	14	96	14	0	96
114.6	15	95	15	0	95
115.2	15	95	15	0	95
115.8	15	95	15	0	95
116.4	15	95	15	0	95
117	15	95	15	0	95
117.6	16	95	16	0	95
118.2	17	94	17	0	94
118.8	17	93	17	0	93
119.4	17	92	17	0	92
120	17	91	17	0	91
120.6	18	91	18	0	91
121.2	17	93	17	0	93
121.8	17	92	17	0	92
122.4	20	92	20	0	92
123	20	92	20	0	92
123.6	20	92	20	0	92
124.2	19	94	19	0	94
124.8	19	94	19	0	94
125.4	20	93	20	0	93
126	20	92	20	0	92
126.6	20	92	20	0	92
127.2	21	92	21	0	92
127.8	23	92	23	0	92
128.4	23	92	23	0	92
129	23	92	23	0	92
129.6	22	93	22	0	93
130.2	22	95	22	0	95
130.8	24	93	24	0	93
131.4	24	95	24	0	95
132	24	95	24	0	95
132.6	24	95	24	0	95
133.2	24	95	24	0	95
133.8	26	93	26	0	93
134.4	27	93	27	0	93
135	29	92	29	0	92
135.6	29	94	29	0	94
136.2	27	98	27	0	98
136.8	27	97	27	0	97
137.4	27	96	27	0	96
138	27	96	27	0	96
138.6	27	97	27	0	97
139.2	28	96	28	0	96
139.8	28	95	28	0	95
140.4	27	96	27	0	96
141	25	100	25	0	100
141.6	26	99	26	0	99
142.2	28	98	28	0	98
142.8	28	98	28	0	98
143.4	31	100	31	0	100
144	31	100	31	0	100
144.6	31	99	31	0	99
145.2	33	97	33	0	97
145.8	33	96	33	0	96
146.4	33	96	33	0	96
147	34	96	34	0	96
147.6	34	97	34	0	97
148.2	33	99	33	0	99
148.8	31	103	31	0	103
149.4	32	103	32	0	103
150	32	101	32	0	101
150.6	31	103	31	0	103
151.2	31	104	31	0	104
151.8	30	106	30	0	106
152.4	30	105	30	0	105
153	30	104	30	0	104
153.6	34	104	34	0	104
154.2	35	104	35	0	104
154.8	34	104	34	0	104
155.4	32	107	32	0	107
156	33	107	33	0	107
156.6	33	106	33	0	106
157.2	35	106	35	0	106
157.8	34	106	34	0	106
158.4	32	110	32	0	110
159	33	109	33	0	109
159.6	35	109	35	0	109
160.2	35	111	35	0	111
160.8	36	110	36	0	110
161.4	34	113	34	0	113
162	32	116	32	0	116
162.6	32	114	32	0	114
163.2	33	114	33	0	114
163.8	34	113	34	0	113
164.4	34	112	34	0	112
165	33	112	33	0	112
165.6	33	112	33	0	112
166.2	34	111	34	0	111
166.8	36	111	36	0	111
167.4	37	110	37	0	110
168	37	112	37	0	112
168.6	38	112	38	0	112
169.2	36	116	36	0	116
169.8	36	116	36	0	116
170.4	35	118	35	0	118
171	34	118	34	0	118
171.6	34	117	34	0	117
172.2	35	117	35	0	117
172.8	37	116	37	0	116
173.4	37	120	39	0	118
174	37	122	37	0	122
174.6	38	121	38	0	121
175.2	36	125	36	0	125
175.8	35	126	35	0	126
176.4	36	126	36	0	126
177	36	128	36	0	128
177.6	36	126	36	0	126
178.2	36	125	36	0	125
178.8	35	127	35	0	127
179.4	36	127	36	0	127
180	36	127	36	0	127
180.6	36	126	36	0	126
181.2	36	126	36	0	126
181.8	36	128	36	0	128
182.4	37	127	37	0	127
183	37	129	37	0	129
183.6	34	135	34	0	135
184.2	33	137	33	0	137
184.8	33	138	33	0	138
185.4	33	138	33	0	138
186	33	137	33	0	137
186.6	31	138	31	0	138
187.2	30	140	30	0	140
187.8	31	138	31	0	138
188.4	32	140	32	0	140
189	32	138	32	0	138
189.6	33	138	33	0	138
190.2	33	138	33	0	138
190.8	33	138	33	0	138
191.4	32	139	32	0	139
192	31	141	31	0	141
192.6	31	141	31	0	141
193.2	31	141	31	0	141
193.8	31	140	31	0	140
194.4	31	139	31	0	139
195	32	138	32	0	138
195.6	32	138	32	0	138
196.2	33	137	33	0	137
196.8	32	139	32	0	139
197.4	31	141	31	0	141
198	31	142	31	0	142
198.6	32	142	32	0	142
199.2	32	142	32	0	142
199.8	32	141	32	0	141
200.4	32	141	32	0	141
201	33	141	33	0	141
201.6	32	143	32	0	143
202.2	32	141	32	0	141
202.8	31	142	31	0	142
203.4	31	142	31	0	142
204	30	144	30	0	144
204.6	30	146	30	0	146
205.2	31	146	31	0	146
205.8	31	143	31	0	143
206.4	31	142	31	0	142
207	30	142	30	0	142
207.6	29	143	29	0	143
208.2	29	142	29	0	142
208.8	29	142	29	0	142
209.4	27	145	27	0	145
210	28	145	28	0	145
210.6	28	143	28	0	143
211.2	28	142	28	0	142
211.8	29	141	29	0	141
212.4	27	144	27	0	144
213	27	143	27	0	143
213.6	28	144	28	0	144
214.2	27	145	27	0	145
214.8	26	146	26	0	146
215.4	27	146	27	0	146
216	26	148	26	0	148
216.6	26	148	26	0	148
217.2	26	148	26	0	148
217.8	27	148	27	0	148
218.4	27	148	27	0	148
219	27	148	27	0	148
219.6	26	150	26	0	150
220.2	26	150	26	0	150
220.8	27	152	27	0	152
221.4	27	152	27	0	152
222	26	154	26	0	154
222.6	26	153	26	0	153
223.2	25	155	25	0	155
223.8	26	157	26	0	157
224.4	27	157	27	0	157
225	26	159	26	0	159
225.6	28	161	28	0	161
226.2	28	161	28	0	161
226.8	28	160	28	0	160
227.4	28	159	28	0	159
228	28	159	28	0	159
228.6	28	159	28	0	159
229.2	29	157	29	0	157
229.8	29	159	29	0	159
230.4	30	161	30	0	161
231	30	160	30	0	160
231.6	30	160	30	0	160
232.2	29	162	29	0	162
232.8	29	162	29	0	162
233.4	28	164	28	0	164
234	29	164	29	0	164
234.6	29	164	29	0	164
235.2	29	166	29	0	166
235.8	29	166	29	0	166
236.4	29	166	29	0	166
237	30	165	30	0	165
237.6	32	164	32	0	164
238.2	32	164	32	0	164
238.8	32	164	32	0	164
239.4	31	166	31	0	166
240	31	166	31	0	166
240.6	31	166	31	0	166
241.2	31	165	31	0	165
241.8	30	167	32	0	165
242.4	30	166	30	0	166
243	31	166	31	0	166
243.6	32	165	32	0	165
244.2	32	164	32	0	164
244.8	32	164	32	0	164
245.4	31	166	31	0	166
246	32	165	32	0	165
246.6	33	165	33	0	165
247.2	33	165	33	0	165
247.8	33	165	33	0	165
248.4	34	165	34	0	165
249	34	167	34	0	167
249.6	34	165	34	0	165
250.2	34	165	34	0	165
250.8	34	164	34	0	164
251.4	33	166	33	0	166
252	33	165	33	0	165
