Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	31	2	31	0	2
1.2	34	2	34	0	2
1.8	33	4	33	0	4
2.4	33	4	33	0	4
3	31	8	31	0	8
3.6	31	8	31	0	8
4.2	30	10	30	0	10
4.8	30	10	30	0	10
5.4	31	12	31	0	12
6	30	16	30	0	16
6.6	30	18	30	0	18
7.2	29	20	29	0	20
7.8	28	24	28	0	24
8.4	28	24	28	0	24
9	27	28	27	0	28
9.6	27	30	27	0	30
10.2	28	32	28	0	32
10.8	29	32	29	0	32
11.4	29	32	29	0	32
12	30	32	30	0	32
12.6	31	32	31	0	32
13.2	30	34	30	0	34
13.8	28	38	28	0	38
14.4	28	38	28	0	38
15	33	38	33	0	38
15.6	33	38	33	0	38
16.2	32	40	32	0	40
16.8	33	40	33	0	40
17.4	34	40	34	0	40
18	35	40	35	0	40
18.6	35	40	35	0	40
19.2	34	41	34	0	41
19.8	33	43	33	0	43
20.4	35	43	35	0	43
21	37	43	37	0	43
21.6	38	43	38	0	43
22.2	39	43	39	0	43
22.8	39	43	39	0	43
23.4	40	43	40	0	43
24	41	43	41	0	43
24.6	43	43	43	0	43
25.2	42	45	42	0	45
25.8	42	47	42	0	47
26.4	44	47	44	0	47
27	46	47	46	0	47
27.6	45	49	45	0	49
28.2	50	48	50	0	48
28.8	51	48	51	0	48
29.4	52	47	52	0	47
30	52	47	52	0	47
30.6	54	47	54	0	47
31.2	56	47	56	0	47
31.8	57	47	57	0	47
32.4	57	47	57	0	47
33	58	47	58	0	47
33.6	58	47	58	0	47
34.2	58	47	58	0	47
34.8	59	47	59	0	47
35.4	59	47	59	0	47
36	59	47	59	0	47
36.6	59	51	59	0	51
37.2	60	51	60	0	51
37.8	61	53	61	0	53
38.4	63	55	63	0	55
39	63	54	63	0	54
39.6	63	58	63	0	58
40.2	63	58	63	0	58
40.8	63	62	63	0	62
41.4	63	61	63	0	61
42	64	61	64	0	61
42.6	65	61	65	0	61
43.2	68	61	68	0	61
43.8	68	63	68	0	63
44.4	70	62	70	0	62
45	71	62	71	0	62
45.6	73	62	73	0	62
46.2	73	64	73	0	64
46.8	72	66	72	0	66
47.4	72	65	72	0	65
48	73	65	73	0	65
48.6	74	66	74	0	66
49.2	73	68	73	0	68
49.8	73	68	73	0	68
50.4	72	68	72	0	68
51	73	70	73	0	70
51.6	73	72	73	0	72
52.2	72	72	72	0	72
52.8	69	78	69	0	78
53.4	70	78	70	0	78
54	73	77	73	0	77
54.6	74	77	74	0	77
55.2	74	79	74	0	79
55.8	75	78	75	0	78
56.4	78	78	78	0	78
57	78	77	78	0	77
57.6	79	77	79	0	77
58.2	80	76	80	0	76
58.8	81	78	81	0	78
59.4	79	84	79	0	84
60	79	83	79	0	83
60.6	78	84	78	0	84
61.2	77	86	77	0	86
61.8	77	86	77	0	86
62.4	77	88	77	0	88
63	78	85	78	0	85
63.6	79	84	79	0	84
64.2	80	83	80	0	83
64.8	82	82	82	0	82
65.4	82	81	82	0	81
66	84	81	84	0	81
66.6	84	83	84	0	83
67.2	87	83	87	0	83
67.8	87	84	87	0	84
68.4	88	85	88	0	85
69	89	89	89	0	89
69.6	90	89	90	0	89
70.2	91	90	91	0	90
70.8	89	93	89	0	93
71.4	90	92	90	0	92
72	90	91	90	0	91
72.6	91	90	91	0	90
73.2	90	91	90	0	91
73.8	91	91	91	0	91
74.4	91	90	91	0	90
75	90	91	90	0	91
75.6	88	94	88	0	94
76.2	88	92	88	0	92
76.8	90	93	90	0	93
77.4	88	98	88	0	98
78	89	99	89	0	99
78.6	91	97	91	0	97
79.2	93	95	93	0	95
79.8	93	97	93	0	97
80.4	92	97	92	0	97
81	91	99	91	0	99
81.6	92	99	92	0	99
82.2	91	100	91	0	100
82.8	90	101	90	0	101
83.4	90	101	90	0	101
84	90	102	90	0	102
84.6	93	100	93	0	100
85.2	93	102	93	0	102
85.8	96	101	96	0	101
86.4	97	101	97	0	101
87	98	100	98	0	100
87.6	98	97	98	0	97
88.2	98	96	98	0	96
88.8	99	95	99	0	95
89.4	99	93	99	0	93
90	100	93	100	0	93
90.6	99	93	99	0	93
91.2	98	94	98	0	94
91.8	97	96	97	0	96
92.4	98	99	98	0	99
93	100	98	100	0	98
93.6	100	98	100	0	98
94.2	100	96	100	0	96
94.8	101	95	101	0	95
95.4	99	97	99	0	97
96	101	98	101	0	98
96.6	102	97	102	0	97
97.2	100	99	100	0	99
