Time	 Transit	Diff	WildType	Attached	RV	
0	28	2	30	0	0
0.6	29	4	29	0	4
1.2	30	6	30	0	6
1.8	31	6	31	0	6
2.4	31	6	31	0	6
3	29	10	29	0	10
3.6	29	10	29	0	10
4.2	28	12	28	0	12
4.8	28	12	28	0	12
5.4	26	18	26	0	18
6	26	20	26	0	20
6.6	25	22	25	0	22
7.2	27	22	27	0	22
7.8	27	24	27	0	24
8.4	27	26	27	0	26
9	28	26	28	0	26
9.6	29	28	29	0	28
10.2	26	34	26	0	34
10.8	26	36	26	0	36
11.4	26	36	26	0	36
12	27	38	27	0	38
12.6	27	40	27	0	40
13.2	27	40	27	0	40
13.8	26	42	26	0	42
14.4	27	42	27	0	42
15	29	42	29	0	42
15.6	28	46	28	0	46
16.2	28	46	28	0	46
16.8	27	48	27	0	48
17.4	27	48	27	0	48
18	27	48	27	0	48
18.6	25	52	25	0	52
19.2	25	52	25	0	52
19.8	25	54	25	0	54
20.4	25	56	25	0	56
21	26	56	26	0	56
21.6	26	56	26	0	56
22.2	27	56	27	0	56
22.8	28	56	28	0	56
23.4	28	56	28	0	56
24	27	60	27	0	60
24.6	28	60	28	0	60
25.2	29	60	29	0	60
25.8	29	60	29	0	60
26.4	31	60	31	0	60
27	29	64	29	0	64
27.6	29	68	29	0	68
28.2	28	70	28	0	70
28.8	28	70	28	0	70
29.4	27	72	27	0	72
30	27	72	27	0	72
30.6	26	74	26	0	74
31.2	28	76	28	0	76
31.8	29	76	29	0	76
32.4	29	77	29	0	77
33	31	77	31	0	77
33.6	31	77	31	0	77
34.2	32	77	32	0	77
34.8	32	77	32	0	77
35.4	33	77	33	0	77
36	32	79	32	0	79
36.6	31	81	31	0	81
37.2	31	81	31	0	81
37.8	29	85	29	0	85
38.4	29	86	29	0	86
39	29	86	29	0	86
39.6	30	85	30	0	85
40.2	30	87	30	0	87
40.8	30	86	30	0	86
41.4	29	90	29	0	90
42	30	90	30	0	90
42.6	31	90	31	0	90
43.2	32	89	32	0	89
43.8	33	89	33	0	89
44.4	33	93	33	0	93
45	33	93	33	0	93
45.6	32	95	32	0	95
46.2	32	94	32	0	94
46.8	31	95	31	0	95
47.4	31	95	31	0	95
48	30	99	32	0	97
48.6	31	99	31	0	99
49.2	33	98	33	0	98
49.8	33	97	33	0	97
50.4	31	101	31	0	101
51	31	100	31	0	100
51.6	31	99	31	0	99
52.2	34	98	34	0	98
52.8	33	100	33	0	100
53.4	34	100	34	0	100
54	33	102	33	0	102
54.6	35	102	35	0	102
55.2	34	104	34	0	104
55.8	34	103	34	0	103
56.4	37	103	37	0	103
57	36	105	36	0	105
57.6	37	105	37	0	105
58.2	40	104	40	0	104
58.8	42	103	42	0	103
59.4	43	103	43	0	103
60	42	104	42	0	104
60.6	42	105	42	0	105
61.2	42	104	42	0	104
61.8	42	103	42	0	103
62.4	43	103	43	0	103
63	43	101	43	0	101
63.6	42	103	42	0	103
64.2	41	104	41	0	104
64.8	40	105	40	0	105
65.4	38	108	38	0	108
66	38	108	38	0	108
66.6	38	108	38	0	108
67.2	41	108	41	0	108
67.8	40	109	40	0	109
68.4	41	108	41	0	108
69	40	110	40	0	110
69.6	43	109	43	0	109
70.2	43	111	43	0	111
70.8	44	111	44	0	111
71.4	42	115	44	0	113
72	42	117	42	0	117
72.6	41	117	41	0	117
73.2	40	119	40	0	119
73.8	41	119	41	0	119
74.4	41	117	41	0	117
75	41	119	41	0	119
75.6	41	119	41	0	119
76.2	41	118	41	0	118
76.8	39	121	39	0	121
77.4	40	123	40	0	123
78	38	126	38	0	126
78.6	39	124	39	0	124
79.2	40	124	40	0	124
79.8	40	125	40	0	125
80.4	42	126	42	0	126
81	42	125	42	0	125
81.6	42	124	42	0	124
82.2	41	128	41	0	128
82.8	39	131	39	0	131
83.4	39	131	39	0	131
84	39	129	39	0	129
84.6	39	128	39	0	128
85.2	39	128	39	0	128
85.8	39	130	39	0	130
86.4	38	132	38	0	132
87	37	134	37	0	134
87.6	35	137	35	0	137
88.2	32	142	32	0	142
88.8	32	141	32	0	141
89.4	32	139	32	0	139
90	32	139	32	0	139
90.6	35	137	35	0	137
91.2	35	138	35	0	138
91.8	34	138	34	0	138
92.4	33	141	33	0	141
93	33	143	33	0	143
93.6	32	145	32	0	145
94.2	31	146	31	0	146
94.8	31	145	31	0	145
95.4	30	147	30	0	147
96	31	147	31	0	147
96.6	31	147	31	0	147
97.2	31	146	31	0	146
97.8	30	146	30	0	146
98.4	31	146	31	0	146
99	32	146	32	0	146
99.6	34	146	34	0	146
100.2	36	146	36	0	146
100.8	37	146	37	0	146
101.4	36	148	36	0	148
102	36	150	36	0	150
102.6	36	150	36	0	150
103.2	36	149	36	0	149
103.8	35	150	35	0	150
104.4	35	150	35	0	150
105	34	153	34	0	153
105.6	31	159	31	0	159
