Time	 Transit	Diff	WildType	Attached	RV	
0	30	0	30	0	0
0.6	30	2	30	0	2
1.2	29	6	29	0	6
1.8	28	8	28	0	8
2.4	27	12	27	0	12
3	26	14	26	0	14
3.6	27	14	27	0	14
4.2	28	16	28	0	16
4.8	27	18	27	0	18
5.4	27	18	27	0	18
6	26	20	26	0	20
6.6	26	20	26	0	20
7.2	24	24	24	0	24
7.8	25	24	25	0	24
8.4	26	26	26	0	26
9	27	28	27	0	28
9.6	28	28	28	0	28
10.2	28	30	28	0	30
10.8	29	34	29	0	34
11.4	29	34	29	0	34
12	29	34	29	0	34
12.6	29	36	29	0	36
13.2	29	36	29	0	36
13.8	29	36	29	0	36
14.4	29	36	29	0	36
15	31	36	31	0	36
15.6	31	36	31	0	36
16.2	33	36	33	0	36
16.8	35	36	35	0	36
17.4	35	38	35	0	38
18	36	38	36	0	38
18.6	36	38	36	0	38
19.2	36	38	36	0	38
19.8	38	38	38	0	38
20.4	39	38	39	0	38
21	39	40	39	0	40
21.6	39	42	39	0	42
22.2	39	42	39	0	42
22.8	39	42	39	0	42
23.4	40	44	40	0	44
24	41	44	41	0	44
24.6	40	46	40	0	46
25.2	41	46	41	0	46
25.8	40	47	40	0	47
26.4	40	47	40	0	47
27	42	47	42	0	47
27.6	45	47	45	0	47
28.2	46	47	46	0	47
28.8	45	51	45	0	51
29.4	45	53	45	0	53
30	46	53	46	0	53
30.6	48	55	48	0	55
31.2	50	55	50	0	55
31.8	52	55	52	0	55
32.4	52	57	52	0	57
33	52	57	52	0	57
33.6	53	57	53	0	57
34.2	54	57	54	0	57
34.8	54	57	54	0	57
35.4	54	57	54	0	57
36	54	57	54	0	57
36.6	54	56	54	0	56
37.2	54	57	54	0	57
37.8	54	57	54	0	57
38.4	54	56	54	0	56
39	56	56	56	0	56
39.6	55	58	55	0	58
40.2	55	62	55	0	62
40.8	57	62	57	0	62
41.4	57	62	57	0	62
42	59	62	59	0	62
42.6	61	62	61	0	62
43.2	63	64	63	0	64
43.8	62	68	62	0	68
44.4	64	67	64	0	67
45	66	69	66	0	69
45.6	66	69	66	0	69
46.2	67	71	67	0	71
