Time	 Transit	Diff	WildType	Attached	RV	
152.4	46	167	46	0	167
153	46	167	46	0	167
153.6	46	167	46	0	167
154.2	45	167	45	0	167
154.8	46	168	46	0	168
155.4	47	167	47	0	167
156	46	168	46	0	168
156.6	46	168	46	0	168
157.2	45	169	45	0	169
157.8	44	171	44	0	171
158.4	43	171	43	0	171
159	43	169	43	0	169
159.6	42	172	42	0	172
160.2	42	170	42	0	170
160.8	44	169	44	0	169
161.4	44	169	44	0	169
162	44	168	44	0	168
162.6	44	168	44	0	168
163.2	43	169	43	0	169
163.8	44	167	44	0	167
164.4	44	166	44	0	166
165	45	166	45	0	166
165.6	47	166	47	0	166
166.2	47	166	47	0	166
166.8	47	167	47	0	167
167.4	46	169	46	0	169
168	46	168	46	0	168
168.6	46	167	46	0	167
169.2	45	168	45	0	168
169.8	44	169	44	0	169
170.4	44	171	44	0	171
171	41	176	41	0	176
171.6	42	176	42	0	176
172.2	41	177	41	0	177
172.8	41	176	41	0	176
173.4	43	174	43	0	174
174	44	174	44	0	174
174.6	43	178	43	0	178
175.2	43	178	43	0	178
175.8	43	176	43	0	176
176.4	43	175	43	0	175
177	43	174	43	0	174
177.6	43	173	43	0	173
178.2	43	174	43	0	174
178.8	43	173	43	0	173
179.4	43	173	43	0	173
180	44	173	44	0	173
180.6	42	175	42	0	175
181.2	42	173	42	0	173
181.8	42	175	42	0	175
182.4	43	173	43	0	173
183	42	175	42	0	175
183.6	42	177	42	0	177
184.2	42	176	42	0	176
184.8	43	176	43	0	176
185.4	43	176	43	0	176
186	44	176	44	0	176
186.6	44	175	44	0	175
187.2	45	175	45	0	175
187.8	45	175	45	0	175
188.4	45	176	45	0	176
189	44	180	44	0	180
189.6	43	182	43	0	182
190.2	43	182	43	0	182
190.8	43	182	43	0	182
191.4	43	181	43	0	181
192	42	183	42	0	183
192.6	40	187	40	0	187
193.2	41	186	41	0	186
193.8	41	184	41	0	184
194.4	42	184	42	0	184
195	42	181	42	0	181
195.6	42	181	42	0	181
196.2	43	180	43	0	180
196.8	43	179	43	0	179
197.4	42	181	42	0	181
198	42	181	42	0	181
198.6	42	181	42	0	181
199.2	43	179	43	0	179
199.8	44	181	44	0	181
200.4	48	180	48	0	180
201	49	180	49	0	180
201.6	48	182	48	0	182
202.2	48	182	48	0	182
202.8	47	184	47	0	184
203.4	47	184	47	0	184
204	47	183	47	0	183
204.6	47	183	47	0	183
205.2	47	182	47	0	182
205.8	47	182	47	0	182
206.4	47	182	47	0	182
207	47	180	47	0	180
207.6	44	185	44	0	185
208.2	45	184	45	0	184
208.8	46	183	46	0	183
209.4	47	183	47	0	183
210	48	185	48	0	185
210.6	46	189	46	0	189
211.2	47	187	47	0	187
211.8	48	186	48	0	186
212.4	48	186	48	0	186
213	48	184	48	0	184
213.6	48	184	48	0	184
214.2	47	185	47	0	185
214.8	48	184	48	0	184
215.4	48	184	48	0	184
216	48	183	48	0	183
216.6	48	183	48	0	183
217.2	48	181	48	0	181
217.8	47	182	47	0	182
218.4	47	184	47	0	184
219	47	184	47	0	184
219.6	48	183	48	0	183
220.2	46	187	46	0	187
220.8	44	191	44	0	191
221.4	43	192	43	0	192
222	43	191	43	0	191
222.6	43	193	43	0	193
223.2	43	195	43	0	195
223.8	43	193	43	0	193
224.4	43	192	43	0	192
225	42	193	42	0	193
225.6	42	195	42	0	195
226.2	42	195	42	0	195
226.8	41	195	41	0	195
227.4	41	195	41	0	195
228	39	198	39	0	198
228.6	39	199	39	0	199
229.2	39	199	39	0	199
229.8	39	199	39	0	199
230.4	39	197	39	0	197
231	42	195	42	0	195
231.6	44	195	44	0	195
232.2	45	195	45	0	195
232.8	45	197	45	0	197
233.4	44	196	44	0	196
234	44	195	44	0	195
234.6	43	196	43	0	196
235.2	43	195	43	0	195
235.8	43	195	43	0	195
236.4	41	199	41	0	199
237	41	198	41	0	198
237.6	41	198	41	0	198
238.2	41	197	41	0	197
238.8	41	196	41	0	196
239.4	44	196	44	0	196
240	44	196	44	0	196
240.6	44	195	44	0	195
241.2	44	195	44	0	195
241.8	44	194	44	0	194
242.4	45	193	45	0	193
243	45	190	45	0	190
243.6	47	190	47	0	190
244.2	45	194	45	0	194
244.8	46	194	46	0	194
245.4	46	194	46	0	194
246	47	192	47	0	192
246.6	48	192	48	0	192
247.2	49	191	49	0	191
247.8	49	190	49	0	190
248.4	49	192	49	0	192
249	50	192	50	0	192
249.6	51	191	51	0	191
250.2	51	191	51	0	191
250.8	50	193	50	0	193
251.4	49	195	49	0	195
252	48	196	48	0	196
252.6	48	195	48	0	195
253.2	49	194	49	0	194
253.8	48	196	48	0	196
254.4	49	196	49	0	196
255	48	197	48	0	197
255.6	48	198	48	0	198
256.2	48	197	48	0	197
256.8	48	197	48	0	197
257.4	46	201	46	0	201
258	46	200	46	0	200
258.6	45	202	45	0	202
259.2	45	201	45	0	201
259.8	43	204	43	0	204
260.4	42	204	42	0	204
261	42	203	42	0	203
261.6	41	205	41	0	205
262.2	42	204	42	0	204
262.8	41	205	41	0	205
263.4	41	205	41	0	205
264	40	206	40	0	206
264.6	40	205	40	0	205
265.2	39	205	39	0	205
265.8	39	203	39	0	203
266.4	38	203	38	0	203
267	36	206	36	0	206
267.6	36	204	36	0	204
268.2	36	203	36	0	203
268.8	36	202	36	0	202
269.4	37	202	37	0	202
270	35	205	35	0	205
270.6	34	207	34	0	207
271.2	34	206	34	0	206
271.8	34	205	34	0	205
272.4	35	203	35	0	203
273	35	203	35	0	203
273.6	35	202	35	0	202
274.2	36	201	36	0	201
274.8	37	201	37	0	201
275.4	36	202	36	0	202
276	37	202	37	0	202
276.6	37	202	37	0	202
277.2	38	201	38	0	201
277.8	38	201	38	0	201
278.4	38	200	38	0	200
279	38	200	38	0	200
279.6	38	200	38	0	200
280.2	38	200	38	0	200
280.8	38	200	38	0	200
281.4	37	200	37	0	200
282	37	202	37	0	202
282.6	36	204	36	0	204
283.2	37	204	37	0	204
283.8	36	204	36	0	204
284.4	36	202	36	0	202
285	35	203	35	0	203
285.6	37	201	37	0	201
286.2	36	201	36	0	201
286.8	36	201	36	0	201
287.4	37	201	37	0	201
288	35	204	35	0	204
288.6	34	205	34	0	205
289.2	34	204	34	0	204
289.8	35	204	35	0	204
290.4	35	202	35	0	202
291	35	200	35	0	200
291.6	35	200	35	0	200
292.2	37	199	37	0	199
292.8	36	200	36	0	200
293.4	36	199	36	0	199
294	36	198	36	0	198
294.6	36	198	36	0	198
295.2	38	196	38	0	196
295.8	38	196	38	0	196
296.4	39	195	39	0	195
297	39	195	39	0	195
297.6	38	196	38	0	196
298.2	37	197	37	0	197
298.8	37	197	37	0	197
299.4	38	196	38	0	196
300	38	196	38	0	196
300.6	38	196	38	0	196
301.2	38	195	38	0	195
301.8	38	194	38	0	194
302.4	38	193	38	0	193
303	36	196	36	0	196
303.6	37	196	37	0	196
304.2	37	196	37	0	196
304.8	36	197	36	0	197
305.4	36	196	36	0	196
306	36	195	36	0	195
306.6	36	194	36	0	194
307.2	35	195	35	0	195
307.8	35	196	35	0	196
308.4	36	194	36	0	194
309	37	194	37	0	194
309.6	36	195	36	0	195
310.2	36	195	36	0	195
310.8	36	195	36	0	195
311.4	35	196	35	0	196
312	36	195	36	0	195
312.6	36	195	36	0	195
313.2	36	194	36	0	194
313.8	36	193	36	0	193
314.4	37	192	37	0	192
315	37	191	37	0	191
315.6	38	191	38	0	191
316.2	37	192	37	0	192
316.8	35	195	35	0	195
317.4	34	195	34	0	195
318	35	195	35	0	195
318.6	36	195	36	0	195
319.2	38	194	38	0	194
319.8	39	194	39	0	194
320.4	39	194	39	0	194
321	40	193	40	0	193
321.6	39	195	39	0	195
322.2	39	193	39	0	193
322.8	39	193	39	0	193
323.4	39	192	39	0	192
324	39	191	39	0	191
324.6	38	193	38	0	193
325.2	38	192	38	0	192
325.8	38	191	38	0	191
326.4	38	190	38	0	190
327	36	194	36	0	194
327.6	37	193	37	0	193
328.2	36	194	36	0	194
328.8	35	194	35	0	194
329.4	34	195	34	0	195
330	34	195	34	0	195
330.6	34	195	34	0	195
331.2	36	194	36	0	194
331.8	38	193	38	0	193
332.4	37	195	37	0	195
333	36	197	36	0	197
333.6	37	196	37	0	196
334.2	37	196	37	0	196
334.8	37	193	37	0	193
335.4	38	192	38	0	192
336	38	192	38	0	192
336.6	37	194	37	0	194
337.2	37	194	37	0	194
337.8	37	194	37	0	194
338.4	38	194	38	0	194
339	38	196	38	0	196
339.6	38	196	38	0	196
340.2	38	196	38	0	196
340.8	37	198	37	0	198
341.4	36	200	36	0	200
342	36	200	36	0	200
342.6	36	199	36	0	199
343.2	36	200	36	0	200
343.8	37	199	37	0	199
344.4	37	199	37	0	199
345	37	201	37	0	201
345.6	37	200	37	0	200
346.2	38	199	38	0	199
346.8	38	199	38	0	199
347.4	37	201	37	0	201
348	38	201	38	0	201
348.6	38	201	38	0	201
349.2	38	200	38	0	200
349.8	39	200	39	0	200
350.4	40	199	40	0	199
351	40	199	40	0	199
351.6	41	197	41	0	197
352.2	40	199	40	0	199
352.8	40	198	40	0	198
353.4	40	198	40	0	198
354	40	198	40	0	198
354.6	40	197	40	0	197
355.2	40	197	40	0	197
355.8	40	197	40	0	197
356.4	40	197	40	0	197
357	40	197	40	0	197
357.6	39	198	39	0	198
358.2	38	200	38	0	200
358.8	39	200	39	0	200
359.4	39	202	39	0	202
360	39	204	39	0	204
360.6	39	206	39	0	206
361.2	40	205	40	0	205
361.8	40	205	40	0	205
362.4	40	205	40	0	205
363	40	205	40	0	205
363.6	41	203	41	0	203
364.2	41	203	41	0	203
364.8	41	203	41	0	203
365.4	41	203	41	0	203
366	42	202	42	0	202
366.6	43	202	43	0	202
367.2	42	203	42	0	203
367.8	42	203	42	0	203
368.4	43	202	43	0	202
369	42	203	42	0	203
369.6	40	206	40	0	206
370.2	42	205	42	0	205
370.8	43	205	43	0	205
371.4	43	204	43	0	204
372	42	205	42	0	205
372.6	42	204	42	0	204
373.2	41	204	41	0	204
373.8	42	204	42	0	204
374.4	42	202	42	0	202
375	42	201	42	0	201
375.6	40	204	40	0	204
376.2	40	203	40	0	203
376.8	38	205	38	0	205
377.4	37	206	37	0	206
378	35	207	35	0	207
378.6	35	207	35	0	207
379.2	34	208	34	0	208
379.8	34	208	34	0	208
380.4	33	209	33	0	209
381	33	209	33	0	209
381.6	33	208	33	0	208
382.2	33	207	33	0	207
382.8	33	206	33	0	206
383.4	34	208	34	0	208
384	34	208	34	0	208
384.6	34	206	34	0	206
385.2	35	206	35	0	206
385.8	35	206	35	0	206
386.4	35	205	35	0	205
387	35	204	35	0	204
387.6	35	204	35	0	204
388.2	35	204	35	0	204
388.8	34	206	34	0	206
389.4	34	205	34	0	205
390	33	207	33	0	207
390.6	33	207	33	0	207
391.2	33	207	33	0	207
391.8	32	208	32	0	208
392.4	32	207	32	0	207
393	31	210	31	0	210
393.6	29	213	29	0	213
394.2	28	215	28	0	215
394.8	29	216	29	0	216
395.4	29	213	29	0	213
396	28	215	28	0	215
396.6	28	214	28	0	214
397.2	27	218	27	0	218
397.8	27	218	27	0	218
398.4	28	217	28	0	217
399	28	217	28	0	217
399.6	28	216	28	0	216
400.2	27	217	27	0	217
400.8	25	220	25	0	220
401.4	26	219	26	0	219
402	26	217	26	0	217
402.6	26	216	26	0	216
403.2	26	215	26	0	215
403.8	26	215	26	0	215
404.4	28	214	28	0	214
405	27	215	27	0	215
405.6	28	215	28	0	215
406.2	28	214	28	0	214
406.8	28	214	28	0	214
407.4	28	216	28	0	216
408	27	218	27	0	218
408.6	26	220	26	0	220
409.2	25	221	25	0	221
409.8	25	220	25	0	220
410.4	25	219	25	0	219
411	25	217	25	0	217
411.6	26	217	26	0	217
412.2	26	217	26	0	217
412.8	26	216	26	0	216
413.4	26	216	26	0	216
414	28	216	28	0	216
414.6	28	216	28	0	216
415.2	28	216	28	0	216
415.8	29	216	29	0	216
416.4	29	215	29	0	215
417	30	215	30	0	215
417.6	31	214	31	0	214
418.2	30	214	30	0	214
418.8	30	214	30	0	214
419.4	30	213	30	0	213
420	29	215	29	0	215
420.6	29	213	29	0	213
421.2	29	213	29	0	213
421.8	28	215	28	0	215
422.4	28	215	28	0	215
423	28	215	28	0	215
423.6	28	215	28	0	215
424.2	28	213	28	0	213
424.8	27	215	27	0	215
425.4	27	216	27	0	216
426	26	218	26	0	218
426.6	25	219	25	0	219
427.2	25	218	25	0	218
427.8	25	216	25	0	216
428.4	25	215	25	0	215
429	25	215	25	0	215
429.6	25	217	25	0	217
430.2	24	219	24	0	219
430.8	24	219	24	0	219
431.4	23	219	23	0	219
432	23	218	23	0	218
432.6	24	218	24	0	218
433.2	24	216	24	0	216
433.8	24	216	24	0	216
434.4	23	217	23	0	217
435	23	217	23	0	217
435.6	22	218	22	0	218
436.2	22	218	22	0	218
436.8	22	218	22	0	218
437.4	22	217	22	0	217
438	23	216	23	0	216
438.6	23	215	23	0	215
439.2	22	216	22	0	216
439.8	22	215	22	0	215
440.4	23	214	23	0	214
441	22	216	22	0	216
441.6	21	216	21	0	216
442.2	21	214	21	0	214
442.8	21	213	21	0	213
443.4	20	213	20	0	213
444	20	212	20	0	212
444.6	20	212	20	0	212
445.2	20	209	20	0	209
445.8	20	208	20	0	208
446.4	19	209	19	0	209
447	19	210	19	0	210
447.6	18	211	18	0	211
448.2	17	213	17	0	213
448.8	17	211	17	0	211
449.4	17	209	17	0	209
450	16	210	16	0	210
450.6	15	212	15	0	212
451.2	15	211	15	0	211
451.8	15	211	15	0	211
452.4	15	210	15	0	210
453	15	209	15	0	209
453.6	13	211	13	0	211
454.2	13	212	13	0	212
454.8	13	211	13	0	211
455.4	13	210	13	0	210
456	14	210	14	0	210
456.6	14	208	14	0	208
457.2	14	206	14	0	206
457.8	14	205	14	0	205
458.4	14	204	14	0	204
459	14	204	14	0	204
459.6	13	205	13	0	205
460.2	13	205	13	0	205
460.8	13	204	13	0	204
461.4	13	204	13	0	204
462	12	205	12	0	205
462.6	11	207	11	0	207
463.2	11	205	11	0	205
463.8	11	203	11	0	203
464.4	11	202	11	0	202
465	11	202	11	0	202
465.6	11	202	11	0	202
466.2	11	201	11	0	201
466.8	11	201	11	0	201
467.4	11	201	11	0	201
468	11	199	11	0	199
468.6	11	196	11	0	196
469.2	11	195	11	0	195
469.8	11	193	11	0	193
470.4	11	193	11	0	193
471	11	193	11	0	193
471.6	11	193	11	0	193
472.2	12	193	12	0	193
472.8	13	191	13	0	191
473.4	12	192	12	0	192
474	12	191	12	0	191
474.6	13	190	13	0	190
475.2	13	189	13	0	189
475.8	13	188	13	0	188
476.4	13	187	13	0	187
477	13	186	13	0	186
477.6	13	185	13	0	185
478.2	13	184	13	0	184
478.8	13	184	13	0	184
479.4	13	183	13	0	183
480	13	182	13	0	182
480.6	13	182	13	0	182
481.2	12	184	12	0	184
481.8	12	185	12	0	185
482.4	12	184	12	0	184
483	12	182	12	0	182
483.6	12	182	12	0	182
484.2	12	182	12	0	182
484.8	14	182	14	0	182
485.4	14	181	14	0	181
486	14	180	14	0	180
486.6	14	180	14	0	180
487.2	14	180	14	0	180
487.8	14	179	14	0	179
488.4	14	179	14	0	179
489	14	178	14	0	178
489.6	14	178	14	0	178
490.2	14	178	14	0	178
490.8	14	179	14	0	179
491.4	14	178	14	0	178
492	14	177	14	0	177
492.6	14	176	14	0	176
493.2	14	175	14	0	175
493.8	13	177	13	0	177
494.4	13	176	13	0	176
495	14	175	14	0	175
495.6	14	174	14	0	174
496.2	14	173	14	0	173
496.8	13	174	13	0	174
497.4	13	174	13	0	174
498	13	173	13	0	173
498.6	12	174	12	0	174
499.2	12	174	12	0	174
499.8	13	173	13	0	173
500.4	14	173	14	0	173
501	14	171	14	0	171
501.6	14	171	14	0	171
502.2	14	170	14	0	170
502.8	15	170	15	0	170
503.4	13	174	13	0	174
504	14	174	14	0	174
504.6	15	173	15	0	173
505.2	15	170	15	0	170
505.8	15	170	15	0	170
506.4	15	169	15	0	169
507	15	169	15	0	169
507.6	16	169	16	0	169
508.2	15	169	15	0	169
508.8	16	169	16	0	169
509.4	16	169	16	0	169
510	16	169	16	0	169
510.6	16	169	16	0	169
511.2	17	169	17	0	169
511.8	17	169	17	0	169
512.4	19	169	19	0	169
513	18	171	18	0	171
513.6	17	173	17	0	173
514.2	17	173	17	0	173
514.8	17	173	17	0	173
515.4	18	173	18	0	173
516	18	173	18	0	173
516.6	18	173	18	0	173
517.2	18	173	18	0	173
517.8	17	175	17	0	175
518.4	19	174	19	0	174
519	19	173	19	0	173
519.6	19	173	19	0	173
520.2	19	171	19	0	171
520.8	19	171	19	0	171
521.4	17	174	17	0	174
522	18	174	18	0	174
522.6	18	173	18	0	173
523.2	18	173	18	0	173
523.8	18	172	18	0	172
524.4	18	172	18	0	172
525	18	172	18	0	172
525.6	18	171	18	0	171
526.2	18	171	18	0	171
526.8	18	171	18	0	171
527.4	18	171	18	0	171
528	19	171	19	0	171
528.6	19	171	19	0	171
529.2	19	169	19	0	169
529.8	19	168	19	0	168
530.4	19	167	19	0	167
531	20	166	20	0	166
531.6	20	164	20	0	164
532.2	19	166	19	0	166
532.8	20	166	20	0	166
533.4	19	167	19	0	167
534	19	166	19	0	166
534.6	19	166	19	0	166
535.2	19	165	19	0	165
535.8	18	165	18	0	165
536.4	18	165	18	0	165
537	19	165	19	0	165
537.6	19	165	19	0	165
538.2	19	164	19	0	164
538.8	19	164	19	0	164
539.4	19	164	19	0	164
540	18	166	18	0	166
540.6	16	169	16	0	169
541.2	16	169	16	0	169
541.8	16	170	16	0	170
542.4	15	171	15	0	171
543	15	170	15	0	170
543.6	14	172	14	0	172
544.2	13	173	13	0	173
544.8	13	173	13	0	173
545.4	13	172	13	0	172
546	13	170	13	0	170
546.6	14	169	14	0	169
547.2	14	168	14	0	168
547.8	14	168	14	0	168
548.4	13	169	13	0	169
549	13	167	13	0	167
549.6	13	166	13	0	166
550.2	14	165	14	0	165
550.8	14	165	14	0	165
551.4	14	165	14	0	165
552	14	165	14	0	165
552.6	13	166	13	0	166
553.2	13	166	13	0	166
553.8	13	165	13	0	165
554.4	13	165	13	0	165
555	13	165	13	0	165
555.6	14	165	14	0	165
556.2	14	165	14	0	165
556.8	14	164	14	0	164
557.4	13	166	13	0	166
558	13	165	13	0	165
558.6	14	164	14	0	164
559.2	14	164	14	0	164
559.8	14	163	14	0	163
560.4	14	163	14	0	163
561	16	162	16	0	162
561.6	17	162	17	0	162
562.2	16	163	16	0	163
562.8	16	162	16	0	162
563.4	16	162	16	0	162
564	16	160	16	0	160
564.6	16	161	16	0	161
565.2	16	161	16	0	161
565.8	17	159	17	0	159
566.4	18	157	18	0	157
567	18	156	18	0	156
567.6	18	158	18	0	158
568.2	19	157	19	0	157
568.8	20	155	20	0	155
569.4	20	155	20	0	155
570	20	155	20	0	155
570.6	21	155	21	0	155
571.2	21	153	21	0	153
571.8	21	153	21	0	153
572.4	21	152	21	0	152
573	21	152	21	0	152
573.6	21	152	21	0	152
574.2	22	151	22	0	151
574.8	23	150	23	0	150
575.4	24	150	24	0	150
576	24	149	24	0	149
576.6	23	150	23	0	150
577.2	23	152	23	0	152
577.8	24	152	24	0	152
578.4	24	151	24	0	151
579	24	150	24	0	150
579.6	24	150	24	0	150
580.2	24	150	24	0	150
580.8	25	150	25	0	150
581.4	25	150	25	0	150
582	25	149	25	0	149
582.6	25	149	25	0	149
583.2	25	149	25	0	149
583.8	26	149	26	0	149
584.4	25	151	25	0	151
585	25	151	25	0	151
585.6	26	151	26	0	151
586.2	25	153	25	0	153
586.8	25	153	25	0	153
587.4	25	154	25	0	154
588	26	154	26	0	154
588.6	26	153	26	0	153
589.2	27	153	27	0	153
589.8	27	152	27	0	152
590.4	27	152	27	0	152
591	27	152	27	0	152
591.6	26	153	26	0	153
592.2	26	152	26	0	152
592.8	26	152	26	0	152
593.4	26	152	26	0	152
594	26	152	26	0	152
594.6	26	151	26	0	151
595.2	25	153	25	0	153
595.8	26	153	26	0	153
596.4	26	154	26	0	154
597	27	151	27	0	151
597.6	27	151	27	0	151
598.2	28	150	28	0	150
598.8	28	150	28	0	150
599.4	27	151	27	0	151
600	27	149	27	0	149
