Time	 Transit	Diff	WildType	Attached	RV	
0	29	1	30	0	0
0.6	30	2	30	0	2
1.2	29	4	29	0	4
1.8	31	4	31	0	4
2.4	30	6	30	0	6
3	29	10	29	0	10
3.6	30	12	30	0	12
4.2	30	14	30	0	14
4.8	29	18	29	0	18
5.4	31	20	31	0	20
6	30	22	30	0	22
6.6	31	24	31	0	24
7.2	32	24	32	0	24
7.8	31	26	31	0	26
8.4	31	26	31	0	26
9	31	26	31	0	26
9.6	31	26	31	0	26
10.2	31	28	31	0	28
10.8	31	28	31	0	28
11.4	29	34	29	0	34
12	28	36	30	0	34
12.6	28	36	28	0	36
13.2	27	38	27	0	38
13.8	29	38	29	0	38
14.4	27	42	27	0	42
15	26	44	26	0	44
15.6	28	44	28	0	44
16.2	28	46	28	0	46
16.8	29	46	29	0	46
17.4	27	50	27	0	50
18	25	54	25	0	54
18.6	23	60	23	0	60
19.2	23	60	23	0	60
19.8	23	60	23	0	60
20.4	24	60	24	0	60
21	24	62	24	0	62
21.6	24	64	24	0	64
22.2	24	63	24	0	63
22.8	24	65	24	0	65
23.4	25	65	25	0	65
24	26	65	26	0	65
24.6	26	65	26	0	65
25.2	27	65	27	0	65
25.8	24	70	24	0	70
26.4	24	70	24	0	70
27	24	72	24	0	72
27.6	24	73	24	0	73
28.2	24	75	24	0	75
28.8	24	75	24	0	75
29.4	24	74	24	0	74
30	24	73	24	0	73
30.6	23	74	23	0	74
31.2	23	74	23	0	74
31.8	25	73	25	0	73
32.4	26	73	26	0	73
33	26	75	26	0	75
33.6	26	77	26	0	77
34.2	26	77	26	0	77
34.8	27	77	27	0	77
35.4	28	77	28	0	77
36	27	79	27	0	79
36.6	27	79	27	0	79
37.2	26	81	26	0	81
37.8	24	84	24	0	84
38.4	23	86	23	0	86
39	22	88	22	0	88
39.6	22	90	22	0	90
40.2	24	89	24	0	89
40.8	25	89	25	0	89
41.4	25	91	25	0	91
42	25	91	25	0	91
42.6	27	91	27	0	91
43.2	26	93	26	0	93
43.8	25	96	25	0	96
44.4	25	98	25	0	98
45	26	97	26	0	97
45.6	26	96	26	0	96
46.2	26	96	26	0	96
46.8	27	96	27	0	96
47.4	26	97	26	0	97
48	26	97	26	0	97
48.6	26	99	26	0	99
49.2	27	99	27	0	99
49.8	27	98	27	0	98
50.4	27	97	27	0	97
51	29	97	29	0	97
51.6	29	96	29	0	96
52.2	28	98	28	0	98
52.8	28	97	28	0	97
53.4	27	99	27	0	99
54	27	101	27	0	101
54.6	26	102	26	0	102
55.2	25	106	25	0	106
55.8	25	106	25	0	106
56.4	25	106	25	0	106
57	28	105	28	0	105
57.6	28	105	28	0	105
58.2	26	109	26	0	109
58.8	26	110	26	0	110
59.4	26	112	26	0	112
60	25	113	25	0	113
60.6	26	112	26	0	112
61.2	28	112	28	0	112
61.8	28	112	28	0	112
62.4	27	114	27	0	114
63	27	114	27	0	114
63.6	28	114	28	0	114
64.2	28	114	28	0	114
64.8	29	114	29	0	114
65.4	28	118	28	0	118
66	28	118	28	0	118
66.6	29	118	29	0	118
67.2	29	118	29	0	118
67.8	29	118	29	0	118
68.4	28	120	28	0	120
69	28	124	28	0	124
69.6	29	123	29	0	123
70.2	28	124	28	0	124
70.8	29	122	29	0	122
71.4	29	123	29	0	123
72	29	125	29	0	125
72.6	29	124	29	0	124
73.2	30	124	30	0	124
73.8	30	124	30	0	124
74.4	29	126	29	0	126
75	29	126	29	0	126
75.6	29	128	29	0	128
76.2	29	129	29	0	129
76.8	29	128	29	0	128
77.4	30	127	30	0	127
78	30	127	30	0	127
78.6	30	125	30	0	125
79.2	31	123	31	0	123
79.8	31	124	31	0	124
80.4	31	123	31	0	123
81	29	125	29	0	125
81.6	28	127	28	0	127
82.2	28	126	28	0	126
82.8	29	125	29	0	125
83.4	31	124	31	0	124
84	31	122	31	0	122
84.6	31	122	31	0	122
85.2	32	122	32	0	122
85.8	33	124	33	0	124
86.4	33	126	33	0	126
87	31	130	31	0	130
87.6	32	132	32	0	132
88.2	34	131	34	0	131
88.8	33	130	33	0	130
89.4	34	130	34	0	130
90	34	130	34	0	130
90.6	33	132	33	0	132
91.2	33	132	33	0	132
91.8	32	133	32	0	133
92.4	32	133	32	0	133
93	34	133	34	0	133
93.6	35	132	35	0	132
94.2	34	134	34	0	134
94.8	34	134	34	0	134
95.4	33	136	33	0	136
96	33	135	33	0	135
96.6	33	135	33	0	135
97.2	33	135	33	0	135
97.8	33	137	33	0	137
98.4	32	138	32	0	138
99	31	140	31	0	140
99.6	31	140	31	0	140
100.2	31	140	31	0	140
100.8	31	140	31	0	140
101.4	29	144	29	0	144
102	28	145	28	0	145
102.6	27	147	27	0	147
103.2	26	152	26	0	152
103.8	27	151	27	0	151
104.4	27	151	27	0	151
105	27	152	27	0	152
105.6	26	153	26	0	153
106.2	25	154	25	0	154
106.8	25	154	25	0	154
107.4	26	152	26	0	152
108	26	152	26	0	152
108.6	25	154	25	0	154
109.2	25	154	25	0	154
109.8	25	153	25	0	153
110.4	25	152	25	0	152
111	25	152	25	0	152
111.6	25	154	25	0	154
112.2	24	154	24	0	154
112.8	24	153	24	0	153
113.4	23	154	23	0	154
114	24	154	24	0	154
114.6	24	153	24	0	153
115.2	24	152	24	0	152
115.8	23	153	23	0	153
116.4	24	155	24	0	155
117	24	155	24	0	155
117.6	25	154	25	0	154
118.2	24	156	24	0	156
118.8	26	156	26	0	156
119.4	27	156	27	0	156
120	27	155	27	0	155
120.6	27	156	27	0	156
121.2	27	156	27	0	156
121.8	28	155	28	0	155
122.4	27	157	27	0	157
123	28	157	28	0	157
123.6	28	157	28	0	157
124.2	28	156	28	0	156
124.8	28	155	28	0	155
125.4	28	154	28	0	154
126	27	155	27	0	155
126.6	27	155	27	0	155
127.2	27	155	27	0	155
127.8	29	155	29	0	155
128.4	29	154	29	0	154
129	28	156	28	0	156
129.6	28	158	28	0	158
130.2	29	158	29	0	158
130.8	28	162	28	0	162
131.4	29	162	29	0	162
132	29	162	29	0	162
132.6	28	164	28	0	164
133.2	28	163	28	0	163
133.8	28	162	28	0	162
134.4	29	161	29	0	161
135	30	160	30	0	160
135.6	29	162	29	0	162
136.2	29	161	29	0	161
136.8	27	165	27	0	165
137.4	26	167	26	0	167
138	26	166	26	0	166
138.6	26	166	26	0	166
139.2	26	166	26	0	166
139.8	24	168	24	0	168
140.4	24	167	24	0	167
141	24	166	24	0	166
141.6	24	167	24	0	167
142.2	23	169	23	0	169
142.8	23	169	23	0	169
143.4	23	169	23	0	169
144	20	174	20	0	174
144.6	20	174	20	0	174
145.2	21	171	21	0	171
145.8	22	168	22	0	168
146.4	23	167	23	0	167
147	24	166	24	0	166
147.6	23	168	23	0	168
148.2	22	170	22	0	170
148.8	22	169	22	0	169
149.4	21	169	21	0	169
150	21	167	21	0	167
150.6	22	167	22	0	167
151.2	21	167	21	0	167
151.8	21	166	21	0	166
152.4	20	167	20	0	167
153	20	165	20	0	165
153.6	20	164	20	0	164
154.2	20	163	20	0	163
154.8	20	162	20	0	162
155.4	21	164	21	0	164
156	20	167	20	0	167
156.6	20	167	20	0	167
157.2	21	165	21	0	165
157.8	21	164	21	0	164
158.4	21	163	21	0	163
159	21	163	21	0	163
159.6	21	162	21	0	162
160.2	21	162	21	0	162
160.8	21	161	21	0	161
161.4	20	161	20	0	161
162	20	160	20	0	160
162.6	20	161	20	0	161
163.2	19	163	19	0	163
163.8	19	161	19	0	161
164.4	18	161	18	0	161
165	18	160	18	0	160
165.6	18	159	18	0	159
166.2	19	158	19	0	158
166.8	19	158	19	0	158
167.4	17	162	17	0	162
168	16	164	16	0	164
168.6	16	163	16	0	163
169.2	16	162	16	0	162
169.8	16	161	16	0	161
170.4	17	160	17	0	160
171	17	159	17	0	159
171.6	15	163	15	0	163
172.2	14	164	14	0	164
172.8	14	163	14	0	163
173.4	14	162	14	0	162
174	14	161	14	0	161
174.6	13	163	13	0	163
175.2	13	162	13	0	162
175.8	13	161	13	0	161
176.4	12	162	12	0	162
177	11	163	11	0	163
177.6	10	165	10	0	165
178.2	10	163	10	0	163
178.8	10	163	10	0	163
179.4	10	161	10	0	161
180	11	160	11	0	160
180.6	11	159	11	0	159
181.2	10	160	10	0	160
181.8	10	161	10	0	161
182.4	11	161	11	0	161
183	11	161	11	0	161
183.6	10	162	10	0	162
184.2	10	161	10	0	161
184.8	10	160	10	0	160
185.4	10	159	10	0	159
186	10	159	10	0	159
186.6	11	159	11	0	159
187.2	11	159	11	0	159
187.8	11	157	11	0	157
188.4	10	157	10	0	157
189	10	156	10	0	156
189.6	10	156	10	0	156
190.2	10	155	10	0	155
190.8	10	155	10	0	155
191.4	10	154	10	0	154
192	10	153	10	0	153
192.6	10	153	10	0	153
193.2	9	155	9	0	155
193.8	8	156	8	0	156
194.4	8	156	8	0	156
195	8	155	8	0	155
195.6	9	154	9	0	154
196.2	9	154	9	0	154
196.8	9	153	9	0	153
197.4	9	153	9	0	153
198	9	153	9	0	153
198.6	9	151	9	0	151
199.2	9	151	9	0	151
199.8	9	151	9	0	151
200.4	8	153	8	0	153
201	7	154	7	0	154
201.6	5	158	5	0	158
202.2	5	156	5	0	156
202.8	5	154	5	0	154
203.4	5	153	5	0	153
204	4	155	4	0	155
204.6	4	152	4	0	152
205.2	5	151	5	0	151
205.8	5	149	5	0	149
206.4	6	148	6	0	148
207	6	148	6	0	148
207.6	6	147	6	0	147
208.2	6	147	6	0	147
208.8	6	144	6	0	144
209.4	6	143	6	0	143
210	6	143	6	0	143
210.6	6	143	6	0	143
211.2	6	142	6	0	142
211.8	6	142	6	0	142
212.4	6	141	6	0	141
213	8	141	8	0	141
213.6	8	141	8	0	141
214.2	8	141	8	0	141
214.8	8	141	8	0	141
215.4	8	140	8	0	140
216	8	140	8	0	140
216.6	8	139	8	0	139
217.2	9	139	9	0	139
217.8	8	140	8	0	140
218.4	8	140	8	0	140
219	8	140	8	0	140
219.6	8	140	8	0	140
220.2	8	140	8	0	140
220.8	9	139	9	0	139
221.4	9	139	9	0	139
222	10	138	10	0	138
222.6	9	140	9	0	140
223.2	9	139	9	0	139
223.8	9	137	9	0	137
224.4	10	137	10	0	137
225	10	137	10	0	137
225.6	11	137	11	0	137
226.2	11	136	11	0	136
226.8	11	135	11	0	135
227.4	10	137	10	0	137
228	9	139	9	0	139
