Time	 Transit	Diff	WildType	Attached	RV	
0	28	2	30	0	0
0.6	28	6	28	0	6
1.2	27	8	27	0	8
1.8	29	8	29	0	8
2.4	28	10	28	0	10
3	28	10	28	0	10
3.6	29	10	29	0	10
4.2	31	12	31	0	12
4.8	30	16	30	0	16
5.4	32	16	32	0	16
6	32	16	32	0	16
6.6	31	18	31	0	18
7.2	30	20	30	0	20
7.8	31	22	31	0	22
8.4	31	24	31	0	24
9	32	24	32	0	24
9.6	32	26	32	0	26
10.2	32	26	32	0	26
10.8	34	26	34	0	26
11.4	36	26	36	0	26
12	37	26	37	0	26
12.6	36	28	36	0	28
13.2	36	30	36	0	30
13.8	36	32	36	0	32
14.4	37	32	37	0	32
15	37	32	37	0	32
15.6	38	32	38	0	32
16.2	39	32	39	0	32
16.8	39	32	39	0	32
17.4	40	32	40	0	32
18	39	34	39	0	34
18.6	40	34	40	0	34
19.2	39	38	39	0	38
19.8	39	40	39	0	40
20.4	41	40	41	0	40
21	39	44	39	0	44
21.6	38	48	38	0	48
22.2	38	48	38	0	48
22.8	39	48	39	0	48
23.4	38	50	38	0	50
24	39	50	39	0	50
24.6	39	52	39	0	52
25.2	39	52	39	0	52
25.8	39	54	39	0	54
26.4	40	54	40	0	54
27	40	54	40	0	54
27.6	41	54	41	0	54
28.2	41	55	41	0	55
28.8	41	55	41	0	55
29.4	42	55	42	0	55
30	43	55	43	0	55
30.6	45	55	45	0	55
31.2	46	54	46	0	54
31.8	48	54	48	0	54
32.4	50	53	50	0	53
33	50	53	50	0	53
33.6	49	55	49	0	55
34.2	49	57	49	0	57
34.8	48	61	48	0	61
35.4	48	61	48	0	61
36	49	61	49	0	61
36.6	48	63	48	0	63
37.2	47	65	47	0	65
37.8	47	65	47	0	65
38.4	49	65	49	0	65
39	49	64	49	0	64
39.6	51	64	51	0	64
40.2	52	64	52	0	64
40.8	54	64	54	0	64
41.4	52	69	52	0	69
42	55	69	55	0	69
42.6	56	71	56	0	71
43.2	56	70	56	0	70
43.8	56	69	56	0	69
44.4	56	69	56	0	69
45	56	69	56	0	69
45.6	56	68	56	0	68
46.2	59	68	59	0	68
46.8	59	70	59	0	70
47.4	58	72	58	0	72
48	59	71	59	0	71
48.6	61	70	61	0	70
49.2	58	76	58	0	76
49.8	59	75	59	0	75
50.4	62	75	62	0	75
51	61	77	61	0	77
51.6	62	76	62	0	76
52.2	62	75	62	0	75
52.8	62	74	62	0	74
53.4	63	73	63	0	73
54	64	73	64	0	73
54.6	66	72	66	0	72
55.2	66	74	66	0	74
55.8	68	74	68	0	74
56.4	68	74	68	0	74
57	67	75	67	0	75
57.6	67	75	67	0	75
58.2	68	75	68	0	75
58.8	68	75	68	0	75
59.4	69	77	69	0	77
60	69	77	69	0	77
60.6	68	82	68	0	82
61.2	67	84	67	0	84
61.8	66	85	66	0	85
62.4	65	89	65	0	89
63	67	87	67	0	87
63.6	67	87	67	0	87
64.2	72	87	72	0	87
64.8	72	86	72	0	86
65.4	72	86	72	0	86
66	73	85	73	0	85
66.6	73	85	73	0	85
67.2	75	86	75	0	86
67.8	74	87	74	0	87
68.4	74	86	74	0	86
69	73	88	73	0	88
69.6	73	88	73	0	88
70.2	74	90	74	0	90
70.8	74	89	74	0	89
71.4	76	88	76	0	88
72	76	88	76	0	88
72.6	78	88	78	0	88
73.2	76	91	76	0	91
73.8	77	90	77	0	90
74.4	77	90	77	0	90
75	78	92	78	0	92
75.6	76	94	76	0	94
76.2	74	97	74	0	97
76.8	76	96	76	0	96
77.4	76	98	76	0	98
78	74	101	74	0	101
78.6	75	100	75	0	100
79.2	76	100	76	0	100
79.8	76	99	76	0	99
80.4	78	97	78	0	97
81	79	96	79	0	96
81.6	79	95	79	0	95
82.2	79	98	79	0	98
82.8	82	97	82	0	97
83.4	83	96	83	0	96
84	84	96	84	0	96
