Time	 Transit	Diff	WildType	Attached	RV	
0	30	0	30	0	0
0.6	33	2	33	0	2
1.2	33	2	33	0	2
1.8	32	4	32	0	4
2.4	30	8	30	0	8
3	28	12	28	0	12
3.6	27	16	27	0	16
4.2	26	18	26	0	18
4.8	25	20	25	0	20
5.4	25	22	25	0	22
6	25	24	25	0	24
6.6	25	26	25	0	26
7.2	26	26	26	0	26
7.8	28	26	28	0	26
8.4	27	30	27	0	30
9	26	32	26	0	32
9.6	26	32	26	0	32
10.2	27	32	27	0	32
10.8	28	32	28	0	32
11.4	27	34	27	0	34
12	28	34	28	0	34
12.6	28	34	28	0	34
13.2	26	38	26	0	38
13.8	27	38	27	0	38
14.4	26	40	26	0	40
15	28	42	28	0	42
15.6	28	42	28	0	42
16.2	29	42	29	0	42
16.8	29	42	29	0	42
17.4	30	44	30	0	44
18	29	46	29	0	46
18.6	28	48	28	0	48
19.2	30	48	30	0	48
19.8	31	48	31	0	48
20.4	32	48	32	0	48
21	35	48	35	0	48
21.6	35	48	35	0	48
22.2	35	48	35	0	48
22.8	36	48	36	0	48
23.4	35	49	35	0	49
24	35	51	35	0	51
24.6	35	51	35	0	51
25.2	35	51	35	0	51
25.8	35	50	35	0	50
26.4	35	50	35	0	50
27	37	52	37	0	52
27.6	39	54	39	0	54
28.2	38	56	38	0	56
28.8	37	60	37	0	60
29.4	38	60	38	0	60
30	36	64	38	0	62
30.6	36	66	36	0	66
31.2	37	66	37	0	66
31.8	39	66	39	0	66
32.4	39	67	39	0	67
33	37	70	37	0	70
33.6	34	76	34	0	76
34.2	34	76	34	0	76
34.8	34	76	34	0	76
35.4	35	75	35	0	75
36	33	79	33	0	79
36.6	32	81	32	0	81
37.2	31	83	31	0	83
37.8	31	83	31	0	83
38.4	31	87	31	0	87
39	28	93	28	0	93
39.6	28	93	28	0	93
40.2	27	95	27	0	95
40.8	26	96	26	0	96
41.4	27	96	27	0	96
42	26	98	26	0	98
42.6	26	97	26	0	97
43.2	27	97	27	0	97
43.8	27	97	27	0	97
44.4	27	97	27	0	97
45	27	97	27	0	97
45.6	27	96	27	0	96
46.2	27	95	27	0	95
46.8	28	94	28	0	94
47.4	29	94	29	0	94
48	29	98	29	0	98
48.6	30	97	30	0	97
49.2	30	97	30	0	97
49.8	30	96	30	0	96
50.4	32	96	32	0	96
51	31	96	31	0	96
51.6	31	98	31	0	98
52.2	32	97	32	0	97
52.8	31	99	31	0	99
53.4	31	99	31	0	99
54	30	101	30	0	101
54.6	32	101	32	0	101
55.2	31	103	31	0	103
55.8	31	103	31	0	103
56.4	30	105	30	0	105
57	30	105	30	0	105
57.6	29	107	29	0	107
58.2	29	107	29	0	107
