372	7 1.42359 0.757945 2 8 6.89823 3.10349 2 27 0.676 1.90088 2 29 0.452509 0.601246 2 32 1.23357 1.35631 2 33 6.11292 2.04863 2 36 8.38935 0.830911 2 37 7.78811 1.87924 2 39 1.21074 3.53858 2 40 8.41906 3.19013 2 41 2.33739 1.45965 2 61 3.95402 1.34665 2 62 5.77761 1.35406 2 68 16.2683 2.5115 2 71 9.69656 3.39207 2 81 4.15017 0.523821 2 84 6.12777 2.80893 2 88 9.14112 1.52505 2 97 17.695 1.54435 2 98 2.86693 2.35947 2 100 1.92391 1.9229 2 111 10.0883 1.28598 2 113 12.4235 2.09392 2 115 13.0852 1.4969 2 116 7.7338 2.72322 2 118 6.92859 1.46586 2 123 7.47707 0.6403 2 125 4.92899 2.64831 2 130 10.3322 2.68611 2 132 15.2735 0.844924 2 133 15.266 2.50068 2 135 5.88039e-05 1.46227 2 136 2.57486 3.87778 2 139 9.81201 2.13838 2 143 6.85438 2.27464 2 144 9.30355 1.04659 2 145 11.392 2.3645 2 148 1.48872 2.56036 2 150 11.2019 1.35438 2 154 5.204 1.9574 2 155 3.53896 3.34821 2 158 3.33486 0.763168 2 160 13.6321 1.13208 2 161 10.4164 1.94694 2 163 18.9175 1.47378 2 164 4.01993 2.45755 2 166 9.31794 2.46722 2 169 16.7014 1.39587 2 175 4.64285 1.32384 2 178 8.10078 1.35461 2 187 0.646053 2.82593 2 188 8.37795 2.00976 2 192 15.4583 1.81201 2 197 14.6483 1.46891 2 200 6.40992 1.15865 2 202 5.99583 3.49464 2 210 2.24058 0.747856 2 211 13.9822 1.96563 2 260 3.07533 1.59247 2 313 12.2134 1.35939 2 323 13.3645 2.67779 2 
384	7 2.44547 2.01359 2 8 7.77746 2.8595 2 27 0.0554005 1.43706 2 29 0.312596 1.91691 2 32 0.398702 0.745842 2 33 9.41972 0.678929 2 36 11.7118 1.07927 2 37 7.15138 1.80854 2 39 0.204947 3.03288 2 40 8.66443 2.7758 2 41 7.5973 1.21976 2 61 2.76501 2.47516 2 62 2.54205 1.22863 2 68 17.6617 2.09014 2 71 9.42237 1.49213 2 81 3.53457 0.916142 2 84 5.02664 1.83299 2 88 10.3091 1.34788 2 98 0.947433 2.29064 2 100 1.109 3.26142 2 111 11.0435 1.42509 2 113 12.4416 2.77791 2 115 15.0316 2.453 2 116 10.3306 1.95013 2 118 5.87871 3.41435 2 123 8.34539 1.9448 2 125 5.46457 2.52737 2 130 13.5943 1.54662 2 132 15.1073 1.39878 2 133 12.6043 1.47835 2 135 0.949834 1.31428 2 136 3.20378 3.62605 2 139 11.2904 2.38689 2 143 8.26275 0.635205 2 144 10.6035 0.605724 2 145 14.2905 1.04877 2 148 2.0348 3.0756 2 150 12.9868 2.34464 2 154 5.80835 1.36458 2 155 3.69596 2.44022 2 158 4.95716 0.932764 2 160 13.5913 0.620687 2 161 10.3046 2.73145 2 164 3.24214 1.68132 2 166 9.6482 3.13319 2 169 18.7424 1.9847 2 175 1.26646 0.533033 2 178 6.51802 2.39813 2 187 1.77474 1.49228 2 188 9.41552 2.24632 2 192 16.8174 1.51163 2 197 15.9762 1.88475 2 200 6.57709 1.15838 2 202 8.61073 1.31478 2 210 1.53991 2.0899 2 211 14.3357 2.05107 2 260 4.18961 1.66402 2 313 12.2043 1.86768 2 323 14.0536 2.6928 2 
396	7 1.64823 2.26436 2 8 7.23611 1.38088 2 27 3.41208 1.42734 2 29 1.31804 2.80308 2 32 4.02227e-05 1.77788 2 33 10.7762 2.29852 2 36 11.8323 3.33623 2 37 7.75548 2.4637 2 39 0.174045 2.8187 2 40 11.9081 1.08423 2 41 6.66312 1.49094 2 61 2.26738 2.8311 2 62 4.84381 2.47448 2 71 10.1389 1.52655 2 81 4.56544 0.486506 2 84 5.0814 1.54539 2 88 9.61333 2.52943 2 98 1.19107 1.37405 2 100 0.937569 3.85093 2 111 11.5536 1.58586 2 113 15.4692 2.293 2 115 17.5245 2.30344 2 116 12.046 2.26777 2 118 6.68943 2.56377 2 123 8.14033 1.77823 2 125 5.48921 2.33373 2 130 16.4251 2.33626 2 132 16.1195 1.4939 2 133 12.661 2.77082 2 135 0.330876 1.05442 2 136 5.8078 3.09615 2 139 13.1688 0.946693 2 143 8.96584 1.6995 2 144 10.1556 0.62263 2 145 15.2111 1.11372 2 148 4.78524 3.4245 2 150 13.2434 2.06275 2 154 9.14537 1.06054 2 155 3.90662 2.40112 2 158 6.00964 1.74987 2 160 13.8233 1.3766 2 161 12.6687 1.46506 2 164 4.43547 1.43987 2 166 8.06197 3.38844 2 175 2.18246 1.57368 2 178 6.03889 0.904203 2 187 3.00559 2.22083 2 188 10.9434 1.29319 2 192 18.9859 1.47624 2 197 18.1484 1.62505 2 200 8.73286 2.5207 2 202 8.24519 1.12578 2 210 0.802251 2.03052 2 211 16.9449 1.42728 2 260 7.22712 0.541828 2 313 14.7723 1.6526 2 323 14.0855 2.38567 2 
408	7 0.357342 2.63712 2 8 6.9578 3.02061 2 27 1.32993 0.152242 2 29 1.39911 1.62165 2 32 1.87038 2.46123 2 33 11.4883 1.2777 2 36 13.8514 2.66486 2 37 8.56667 4.04679 2 39 2.35397 1.01406 2 40 13.2666 1.07324 2 41 6.36775 1.31912 2 61 0.892078 2.0178 2 62 2.60376 1.98557 2 71 12.3855 2.53879 2 81 4.12586 1.49156 2 84 3.21958 1.83527 2 88 10.4975 1.39532 2 98 0.416686 1.39967 2 100 2.56746 2.8038 2 111 9.68227 1.58338 2 113 16.9196 1.53598 2 116 11.1214 2.21835 2 118 7.94356 3.38586 2 123 7.37713 1.00026 2 125 3.43371 1.1457 2 130 15.8104 2.19294 2 132 18.9883 1.78963 2 133 12.4869 1.40188 2 135 0.134471 3.6909 2 136 5.25747 3.68424 2 139 14.3126 0.653932 2 143 8.07331 1.49667 2 144 8.65522 1.02602 2 145 17.9695 1.55792 2 148 6.04118 2.45875 2 150 16.0726 1.29595 2 154 8.77921 3.03457 2 155 5.19968 2.76656 2 158 5.51626 1.87157 2 160 14.089 1.58146 2 161 13.1402 2.22446 2 164 5.44813 1.0802 2 166 10.0165 2.27511 2 175 0.989405 1.03484 2 178 4.85581 1.46653 2 187 4.3658 2.40356 2 188 9.81792 0.689832 2 200 8.81316 1.98468 2 202 7.97286 2.36551 2 210 0.0702152 0.442256 2 260 6.95211 1.97006 2 313 15.0171 1.41713 2 323 14.8104 2.33572 2 
420	7 1.12929 1.98278 2 8 8.09248 1.49108 2 27 5.1853 1.04612 2 29 2.60882 3.16534 2 32 0.0651731 1.53789 2 33 11.6632 2.12869 2 36 14.8354 0.925686 2 37 6.13702 0.687179 2 39 3.44845 3.80419 2 40 12.3163 1.71244 2 41 7.15068 1.02498 2 61 4.4932 1.38212 2 62 1.94801 1.47395 2 71 10.9766 1.25059 2 81 3.76668 1.51474 2 84 2.85353 1.68452 2 88 12.2138 2.6527 2 98 0.656682 1.34112 2 100 2.92495 2.49695 2 111 9.71486 1.41175 2 116 11.4711 2.95639 2 118 8.52124 2.4485 2 123 7.55704 1.88992 2 125 4.47375 3.4041 2 130 15.1078 1.75918 2 133 13.9789 1.48329 2 135 0.0489116 2.22208 2 136 5.44711 2.6148 2 139 16.4213 1.58728 2 143 7.24824 2.65115 2 144 9.95274 2.29968 2 148 3.83286 2.59873 2 150 18.3438 1.49773 2 154 10.6694 3.0594 2 155 6.58628 1.70782 2 158 4.60948 2.28447 2 160 14.4921 2.22273 2 161 13.4575 1.98489 2 164 2.24274 0.834242 2 166 11.7406 1.04067 2 175 2.19957 2.39968 2 178 3.33353 0.856512 2 187 6.46776 2.72948 2 188 8.33292 0.846063 2 200 8.89311 1.63125 2 202 10.746 1.9612 2 210 1.52243 3.10913 2 260 5.64342 1.69348 2 313 17.7269 2.33728 2 323 17.3422 1.58235 2 
432	7 0.0447571 1.38086 2 8 10.5266 0.995079 2 27 5.60781 1.53719 2 29 4.77642 2.07199 2 32 0.0990522 2.24856 2 33 11.3753 1.59277 2 37 5.77975 0.585045 2 39 3.83751 2.05505 2 40 16.1965 1.44684 2 41 8.8477 1.80122 2 61 3.87717 1.34222 2 62 0.93818 0.981376 2 71 12.0692 0.723105 2 81 5.37385 2.50877 2 84 2.07665 1.89539 2 88 13.4568 2.98453 2 98 1.49303 1.9914 2 100 1.51042 2.9238 2 111 9.56636 2.39879 2 116 13.4442 1.49392 2 118 10.3889 3.16854 2 123 7.24703 2.18913 2 125 2.54478 1.38213 2 130 18.3764 1.44554 2 133 15.0608 1.07828 2 135 0.703305 2.72664 2 136 6.07877 2.00557 2 143 9.13984 0.96313 2 144 9.76257 1.69696 2 148 2.97443 1.97621 2 154 12.9185 2.35158 2 155 5.88702 3.34549 2 158 7.37298 3.07801 2 160 12.3215 1.45388 2 161 15.3924 1.92016 2 164 4.62674 1.31338 2 166 14.4703 1.53737 2 175 0.828238 1.86878 2 178 1.79181 1.12362 2 187 6.78074 1.30245 2 188 7.81692 1.55183 2 200 11.9922 2.30875 2 202 10.8987 2.36744 2 210 2.61776 2.46925 2 260 4.7219 3.1645 2 
444	7 4.42573 1.42769 2 8 10.1615 1.22989 2 27 5.38286 1.04541 2 29 6.01349 2.24465 2 32 1.24234 1.45092 2 33 12.7136 2.57506 2 37 7.38084 1.08879 2 39 1.17568 0.573852 2 40 18.2592 1.70156 2 41 10.944 1.38826 2 61 3.65046 1.83692 2 62 2.15174 1.56437 2 71 11.5246 2.10114 2 81 5.01426 2.85593 2 84 0.26987 0.898604 2 88 16.4197 1.10354 2 98 0.0704037 1.60045 2 100 0.276821 2.59565 2 111 9.3555 1.54352 2 116 13.4861 2.11467 2 118 9.58613 2.5378 2 123 8.16934 2.56591 2 125 2.73119 2.55495 2 133 17.3471 1.43766 2 135 0.781634 1.94151 2 136 6.07228 3.01366 2 143 7.16077 2.71629 2 144 8.83732 2.14016 2 148 2.84338 1.75455 2 154 14.6906 1.58543 2 155 4.29512 2.12984 2 158 10.4051 1.92558 2 160 13.8291 1.48619 2 161 16.4824 1.99062 2 164 5.22856 1.86279 2 166 15.5074 1.59635 2 175 1.56642 2.39272 2 178 3.18392 1.07588 2 187 8.24967 1.31328 2 188 7.42547 1.88604 2 200 12.1186 1.37256 2 202 12.8422 1.61401 2 210 6.48935 1.55678 2 260 3.67694 2.73874 2 
456	7 1.10363 1.2208 2 8 11.9925 1.37553 2 27 5.82591 1.1765 2 29 2.75097 2.40829 2 32 0.0357407 2.03993 2 33 10.4469 1.27146 2 37 10.7131 2.45834 2 39 4.34998 1.77386 2 41 11.2581 1.61338 2 61 2.90959 1.5351 2 62 7.10033 1.74198 2 71 13.2227 2.33173 2 81 8.16558 2.68404 2 84 0.503402 2.6569 2 88 17.8984 1.38784 2 98 2.13866 1.56162 2 100 1.74629 2.4743 2 111 9.9043 2.23401 2 116 14.7564 1.6583 2 118 11.0925 3.12274 2 123 9.00726 2.42238 2 125 3.59737 1.57666 2 133 16.8071 1.31406 2 135 2.09679 0.765163 2 136 7.91554 1.15149 2 143 7.2002 2.59179 2 144 9.69528 0.724948 2 148 5.9304e-05 0.969267 2 154 15.9731 1.6185 2 155 4.58446 2.67544 2 158 9.42071 1.48569 2 160 13.6327 1.55285 2 161 17.459 2.12254 2 164 6.19097 1.96483 2 166 18.9549 1.33397 2 175 3.65686 2.44639 2 178 5.15408 1.37926 2 187 8.64362 1.45711 2 188 8.11049 1.9081 2 200 12.4925 1.80925 2 202 11.5828 2.48139 2 210 5.57861 2.83316 2 260 1.00724 1.9453 2 
468	7 0.00983004 1.01939 2 8 13.2737 1.47497 2 27 8.7898 1.48523 2 29 1.31958 3.0204 2 32 1.42353 2.28331 2 33 11.6994 2.23389 2 37 12.3693 1.44392 2 39 2.76715 1.24605 2 41 12.8541 2.58183 2 61 4.97515 1.70687 2 62 6.52528 1.28658 2 71 17.5149 1.41814 2 81 7.82682 2.33367 2 84 1.12612 1.22915 2 98 2.01165 0.933754 2 100 2.29452 3.12824 2 111 11.5699 1.4381 2 116 16.3677 1.07948 2 118 15.1388 0.871158 2 123 10.6311 1.38974 2 125 2.05838 1.60961 2 133 18.6417 1.62193 2 135 3.82388 1.47837 2 136 7.02345 1.8303 2 143 7.86403 1.43574 2 144 13.6466 2.34309 2 148 0.543532 1.86453 2 154 16.7154 1.84807 2 155 6.62716 3.10154 2 158 10.6963 2.29041 2 160 15.5928 1.82698 2 164 3.30629 2.3948 2 175 6.26689 2.16915 2 178 4.26606 2.38878 2 187 9.72401 1.387 2 188 9.60417 2.28538 2 200 14.6007 1.48203 2 202 14.6728 2.32375 2 210 5.76553 1.13402 2 260 0.58043 2.62461 2 
480	7 4.19829 2.33824 2 8 16.9978 2.3885 2 27 8.68043 1.30872 2 29 0.00123751 1.35861 2 32 3.68744 1.53111 2 33 12.6726 1.84653 2 37 14.3991 1.56867 2 39 2.12805 2.46257 2 41 13.482 1.58781 2 61 6.99211 1.62254 2 62 9.60881 1.53921 2 71 17.9763 2.34116 2 81 10.3439 2.45384 2 84 1.16662 1.45607 2 98 1.8931 1.64633 2 100 2.04762 0.814499 2 111 11.4078 2.5002 2 123 11.8198 1.70632 2 125 2.86446 1.53345 2 135 5.302 2.56339 2 136 7.37009 2.68073 2 143 9.36572 2.34459 2 144 15.4157 1.41164 2 148 1.07574 2.42166 2 155 6.14407 1.5255 2 158 10.3287 1.36959 2 160 16.3296 1.42481 2 164 3.2509 2.32846 2 175 8.23165 2.16291 2 178 6.26754 2.39173 2 187 11.026 1.56963 2 188 12.5019 2.82702 2 200 16.0724 2.26955 2 202 17.3389 1.64081 2 210 4.94948 1.78356 2 260 0.408386 2.08489 2 
