Time	 Transit	Diff	WildType	Attached	RV	
0	30	0	30	0	0
0.6	33	2	33	0	2
1.2	33	2	33	0	2
1.8	32	4	32	0	4
2.4	33	6	33	0	6
3	32	8	32	0	8
3.6	30	12	30	0	12
4.2	30	12	30	0	12
4.8	30	14	30	0	14
5.4	27	20	27	0	20
6	28	22	28	0	22
6.6	28	24	28	0	24
7.2	27	26	27	0	26
7.8	26	28	26	0	28
8.4	27	28	27	0	28
9	26	30	26	0	30
9.6	25	32	25	0	32
10.2	25	34	25	0	34
10.8	28	34	28	0	34
11.4	28	34	28	0	34
12	28	36	28	0	36
12.6	29	38	29	0	38
13.2	29	38	29	0	38
13.8	30	38	30	0	38
14.4	32	38	32	0	38
15	32	38	32	0	38
15.6	31	40	31	0	40
16.2	31	40	31	0	40
16.8	31	40	31	0	40
17.4	32	40	32	0	40
18	33	40	33	0	40
18.6	33	42	33	0	42
19.2	33	42	33	0	42
19.8	33	42	33	0	42
20.4	36	42	36	0	42
21	37	42	37	0	42
21.6	39	42	39	0	42
22.2	40	42	40	0	42
22.8	41	42	41	0	42
23.4	42	42	42	0	42
24	43	42	43	0	42
24.6	43	42	43	0	42
25.2	45	42	45	0	42
25.8	47	42	47	0	42
26.4	47	42	47	0	42
27	47	42	47	0	42
27.6	47	42	47	0	42
28.2	47	44	47	0	44
28.8	48	44	48	0	44
29.4	48	46	48	0	46
30	48	46	48	0	46
30.6	48	48	48	0	48
31.2	48	48	48	0	48
31.8	50	48	50	0	48
32.4	52	48	52	0	48
33	53	48	53	0	48
33.6	52	49	52	0	49
34.2	53	49	53	0	49
34.8	55	50	55	0	50
35.4	54	52	54	0	52
36	53	56	53	0	56
36.6	54	58	54	0	58
37.2	56	57	56	0	57
37.8	55	59	55	0	59
38.4	56	59	56	0	59
39	55	61	55	0	61
39.6	57	61	57	0	61
40.2	60	61	60	0	61
40.8	59	63	59	0	63
41.4	59	64	59	0	64
42	59	64	59	0	64
42.6	58	66	58	0	66
43.2	59	66	59	0	66
43.8	59	66	59	0	66
44.4	58	68	58	0	68
45	57	72	57	0	72
45.6	58	72	58	0	72
46.2	60	71	60	0	71
46.8	62	71	62	0	71
47.4	63	70	63	0	70
48	64	69	64	0	69
48.6	65	71	65	0	71
49.2	66	71	66	0	71
49.8	68	70	68	0	70
50.4	70	70	70	0	70
51	71	69	71	0	69
51.6	71	69	71	0	69
52.2	69	75	69	0	75
52.8	68	76	68	0	76
53.4	69	75	69	0	75
54	69	77	69	0	77
54.6	73	76	73	0	76
55.2	72	78	72	0	78
55.8	73	77	73	0	77
56.4	73	75	73	0	75
57	76	74	76	0	74
57.6	75	76	75	0	76
58.2	76	76	76	0	76
